Foursquare Name,Foursquare Search,Foursquare Category,Latitude,Longitude,Foursquare Popularity,Foursquare Price,Foursquare Rating,Rounded Latitude,Rounded Longitude,ID
Bakery Manteli,13002,Bakery,60.19824,24.931529,0.8351222035432562,Most Affordable,0.0,60.198,24.932,60.198_24.932
Pupu,13332,Salad Restaurant,60.19824,24.931529,0.95074679943101,Most Affordable,0.0,60.198,24.932,60.198_24.932
HSL 2107 Palkkatilanportti,19043,Bus Stop,60.19673,24.928397,0.9811117936117936,Not Listed,0.0,60.197,24.928,60.197_24.928
Hey Poke,13193,Poke Restaurant,60.198775,24.933362,0.8302809388335705,Not Listed,0.0,60.199,24.933,60.199_24.933
Hsl 2106,19043,Bus Stop,60.196313,24.928453,0.9708392603129444,Not Listed,0.0,60.196,24.928,60.196_24.928
The Soju Bar,13289,Korean Restaurant,60.198075,24.933086,0.6804846114056641,Affordable,0.0,60.198,24.933,60.198_24.933
Ravintola Piano 1,13003,Bar,60.261087,24.984091,0.9256271822061296,Affordable,5.0,60.261,24.984,60.261_24.984
Leivosenkujan koira-aitaus,16033,Dog Park,60.264294,24.998415,0.3972342557868873,Not Listed,0.0,60.264,24.998,60.264_24.998
Hsl 3326,19043,Bus Stop,60.265723,25.002789,0.4822352256562783,Not Listed,0.0,60.266,25.003,60.266_25.003
Sannin Hotelli,13025,Wine Bar,60.2681,25.003855,0.6742451183240656,Affordable,0.0,60.268,25.004,60.268_25.004
HSL 3274 Santerlantie,19043,Bus Stop,60.263511,24.983398,0.9783315013578172,Not Listed,0.0,60.264,24.983,60.264_24.983
HSL 3302 Laukkipäänpolku,19043,Bus Stop,60.261179,24.989755,0.9140372429846114,Not Listed,0.0,60.261,24.99,60.261_24.99
HSL 3310 Sidekuja,19043,Bus Stop,60.268628,25.005589,0.7962627699469804,Not Listed,0.0,60.269,25.006,60.269_25.006
HSL 3324 Leivosentie,19043,Bus Stop,60.2638,25.004794,0.9283508987456356,Not Listed,0.0,60.264,25.005,60.264_25.005
HSL 3271 Valakkatie,19043,Bus Stop,60.261101,24.985999,0.8325197206776153,Not Listed,0.0,60.261,24.986,60.261_24.986
HSL 3328 Sidetie,19043,Bus Stop,60.267171,25.00748,0.8816436053278158,Not Listed,0.0,60.267,25.007,60.267_25.007
Ravintola Konja 1,13064,Pizzeria,60.261087,24.984091,0.1514855166170955,Most Affordable,0.0,60.261,24.984,60.261_24.984
HSL 3365 Sidetie,19043,Bus Stop,60.267403,25.00867,0.8960300012931592,Not Listed,0.0,60.267,25.009,60.267_25.009
HSL 3269 Vanha Tapanilantie,19043,Bus Stop,60.258889,24.993452,0.9501325488167592,Not Listed,0.0,60.259,24.993,60.259_24.993
HSL 3329 Sidetie,19043,Bus Stop,60.266935,25.009581,0.6134908832277254,Not Listed,0.0,60.267,25.01,60.267_25.01
Bebbless Oy,13065,Restaurant,60.259185,24.992299,0.0,Not Listed,0.0,60.259,24.992,60.259_24.992
EHL Kaija Hiltunen Oy,15007,Dentist,60.260889,24.980934,0.0,Not Listed,0.0,60.261,24.981,60.261_24.981
Ristorante Uno,13064,Pizzeria,60.220652,24.962318,0.9665314237682658,Most Affordable,8.1,60.221,24.962,60.221_24.962
Everest View,13194,Himalayan Restaurant,60.225178,24.972524,0.9856297685245052,Not Listed,7.3,60.225,24.973,60.225_24.973
HSL 3098 Kotoniityntie,19043,Bus Stop,60.223777,24.966088,0.8191516875727402,Not Listed,0.0,60.224,24.966,60.224_24.966
Sushi Sama,13276,Sushi Restaurant,60.225171,24.972419,0.9923946075261864,Affordable,0.0,60.225,24.972,60.225_24.972
HSL 3169 Veräjämäki,19043,Bus Stop,60.231548,24.975283,0.9155243760506918,Not Listed,0.0,60.232,24.975,60.232_24.975
HSL 3096 Jaalantie,19043,Bus Stop,60.221676,24.96356,0.6438477951635846,Not Listed,0.0,60.222,24.964,60.222_24.964
Prandia Lunchering Oulunkylä,13065,Restaurant,60.234324,24.975179,0.9551192939350834,Not Listed,0.0,60.234,24.975,60.234_24.975
Helsingin kaupunginkirjasto Tapanilan kirjasto,12080,Library,60.265576,25.01894,0.9478291090133196,Not Listed,6.7,60.266,25.019,60.266_25.019
Susan Grilli,13145,Fast Food Restaurant,60.265547,25.025207,0.9541817535238588,Most Affordable,6.4,60.266,25.025,60.266_25.025
Dogtori Public House,13018,Pub,60.2635,25.028606,0.9525168110694426,Most Affordable,5.8,60.264,25.029,60.264_25.029
Circus caliba,10001,Amusement Park,60.267364,25.013929,0.5127133712660028,Not Listed,0.0,60.267,25.014,60.267_25.014
O’meri Pizza-Kebab,13064,Pizzeria,60.267042,25.014661,0.9611405664037244,Most Affordable,0.0,60.267,25.015,60.267_25.015
Kurranummen koira-aitaus,16033,Dog Park,60.268118,25.016748,0.9230327815854132,Not Listed,0.0,60.268,25.017,60.268_25.017
MosaCafe,13034,Café,60.265507,25.018684,0.9395205612310876,Not Listed,0.0,60.266,25.019,60.266_25.019
HSL 3381 Kotinummentie,19043,Bus Stop,60.262343,25.012574,0.9447578559420664,Not Listed,0.0,60.262,25.013,60.262_25.013
Ti Amo Pizzeria,13064,Pizzeria,60.265622,25.025568,0.9739590068537436,Most Affordable,0.0,60.266,25.026,60.266_25.026
Pâtisserie & Chocolatier Mayra,13034,Café,60.265635,25.025779,0.5199227337385232,Most Affordable,0.0,60.266,25.026,60.266_25.026
Julian Pitopalvelu Lounaskahvila,13049,Diner,60.265635,25.025779,0.7631902237165396,Most Affordable,0.0,60.266,25.026,60.266_25.026
HSL 3388 Tapanilan tori,19043,Bus Stop,60.265032,25.02538,0.9292480279322384,Not Listed,0.0,60.265,25.025,60.265_25.025
HSL 3389 Tapanilan tori,19043,Bus Stop,60.265088,25.025426,0.5038713953187638,Not Listed,0.0,60.265,25.025,60.265_25.025
HSL 3379 Huhtapuisto,19043,Bus Stop,60.260913,25.01239,0.6919694814431656,Not Listed,0.0,60.261,25.012,60.261_25.012
Gulistan star pizzeria,13064,Pizzeria,60.263008,25.026601,0.2040362731152204,Most Affordable,0.0,60.263,25.027,60.263_25.027
Mosa Pizzeria,13064,Pizzeria,60.263008,25.026601,0.9334427130479762,Most Affordable,0.0,60.263,25.027,60.263_25.027
HSL 3386 Jukolantie,19043,Bus Stop,60.262952,25.026556,0.3936861502650976,Not Listed,0.0,60.263,25.027,60.263_25.027
HSL 3387 Jukolantie,19043,Bus Stop,60.263298,25.027041,0.906456097245571,Not Listed,0.0,60.263,25.027,60.263_25.027
HSL V6827 Mesikukantie,19043,Bus Stop,60.260132,25.019232,0.0374046295098926,Not Listed,0.0,60.26,25.019,60.26_25.019
Pub Maria,13003,Bar,60.262903,25.026615,0.1791267942583732,Affordable,0.0,60.263,25.027,60.263_25.027
Ravintola Dogtori,13003,Bar,60.263396,25.02862,0.2333990689253847,Affordable,0.0,60.263,25.029,60.263_25.029
Beaver Restaurants Oy,13065,Restaurant,60.268517,25.015581,0.0,Not Listed,0.0,60.269,25.016,60.269_25.016
Hammaslääkäri Ritva Lindblad,15007,Dentist,60.264615,25.011956,0.0,Not Listed,0.0,60.265,25.012,60.265_25.012
Bar West,13003,Bar,60.162635,24.79058,0.0,Not Listed,0.0,60.163,24.791,60.163_24.791
Pasilan Pizzapalvelu,13064,Pizzeria,60.199205,24.941879,0.9176904176904176,Most Affordable,5.1,60.199,24.942,60.199_24.942
Neste K-market Eläintarha,13034,Café,60.193011,24.930217,0.99085898099056,Not Listed,0.0,60.193,24.93,60.193_24.93
HSL 3108 Myllypellontie,19043,Bus Stop,60.233356,24.97817,0.3883437863701021,Not Listed,0.0,60.233,24.978,60.233_24.978
HSL 3129 Etupellonpuisto,19043,Bus Stop,60.242144,24.959194,0.0419387689124531,Not Listed,0.0,60.242,24.959,60.242_24.959
HSL 3128 Etupellonpuisto,19043,Bus Stop,60.242144,24.959194,0.4034171731540152,Not Listed,0.0,60.242,24.959,60.242_24.959
Tmi Mustonen-Valtonen,13065,Restaurant,60.231253,24.968062,0.0,Not Listed,0.0,60.231,24.968,60.231_24.968
Curry Catering Oy,13065,Restaurant,60.236831,24.970766,0.0,Not Listed,0.0,60.237,24.971,60.237_24.971
Fallkullan koira-aitaus,16033,Dog Park,60.257407,25.033651,0.955547652916074,Not Listed,0.0,60.257,25.034,60.257_25.034
OIP-Tuote Oy,11179,Wholesaler,60.255089,25.027641,0.6901428940902625,Not Listed,0.0,60.255,25.028,60.255_25.028
monierix Oy,13065,Restaurant,60.265093,25.037289,0.0,Not Listed,0.0,60.265,25.037,60.265_25.037
CF-Catering Oy,13065,Restaurant,60.257625,25.019455,0.0,Not Listed,0.0,60.258,25.019,60.258_25.019
HSL 2132 Sipoonkatu,19043,Bus Stop,60.194038,24.940716,0.9784608172766068,Not Listed,0.0,60.194,24.941,60.194_24.941
Malmin lentokentän kuntorata,16019,Hiking Trail,60.255771,25.038588,0.9766503944135524,Not Listed,6.9,60.256,25.039,60.256_25.039
HSL E2307 Liinasaarentie,19043,Bus Stop,60.162759,24.80239,0.3277635993001717,Not Listed,0.0,60.163,24.802,60.163_24.802
HSL 3212 Viikinm. puhdistamo,19043,Bus Stop,60.226082,24.986128,0.5126406310616837,Not Listed,0.0,60.226,24.986,60.226_24.986
HSL 3088 Koskela,19043,Bus Stop,60.219417,24.96439,0.4299673477305056,Not Listed,0.0,60.219,24.964,60.219_24.964
Hsl 3086,19043,Bus Stop,60.218507,24.966629,0.2343204448467606,Not Listed,0.0,60.219,24.967,60.219_24.967
"HSL 3212 Hernepellontie, Viikinmäki",19043,Bus Stop,60.224276,24.988328,0.4133502521660416,Not Listed,0.0,60.224,24.988,60.224_24.988
HSL 3070 Vanhakaupunki,19043,Bus Stop,60.217372,24.977851,0.9427453769559032,Not Listed,0.0,60.217,24.978,60.217_24.978
HSL 3211 Hernepellontie,19043,Bus Stop,60.22385,24.989073,0.238507047717574,Not Listed,0.0,60.224,24.989,60.224_24.989
HSL 3084 Kunnalliskodintie,19043,Bus Stop,60.216701,24.967134,0.9203090650459071,Not Listed,0.0,60.217,24.967,60.217_24.967
HSL 3069 Vanhakaupunki,19043,Bus Stop,60.217041,24.980967,0.9581743825164878,Not Listed,0.0,60.217,24.981,60.217_24.981
Dental Mammoth Oy,15007,Dentist,60.228286,24.962628,0.0,Not Listed,0.0,60.228,24.963,60.228_24.963
Parikar,13199,Indian Restaurant,60.251188,25.025713,0.9414198887883098,Affordable,0.0,60.251,25.026,60.251_25.026
HSL 3377 Huhtakuja,19043,Bus Stop,60.257365,25.012752,0.0206663002715634,Not Listed,0.0,60.257,25.013,60.257_25.013
HSL 3160 Isonpellontie,19043,Bus Stop,60.239764,24.979864,0.1988232251390146,Not Listed,0.0,60.24,24.98,60.24_24.98
HSL 3159 Isonpellontie,19043,Bus Stop,60.240402,24.979992,0.9235015517910254,Not Listed,0.0,60.24,24.98,60.24_24.98
Roof Aerial Club,18028,Yoga Studio,60.255996,25.011022,0.7861842105263158,Not Listed,0.0,60.256,25.011,60.256_25.011
HSL 3447 Soidintie,19043,Bus Stop,60.252954,25.015295,0.3889337902495797,Not Listed,0.0,60.253,25.015,60.253_25.015
"HSL E2312 Westendin asema, Laituri 8",19043,Bus Stop,60.168059,24.804831,0.5402481501099501,Not Listed,0.0,60.168,24.805,60.168_24.805
"HSL E2302 Westendin asema, Laituri 1",19043,Bus Stop,60.168872,24.804402,0.9468547856374696,Not Listed,0.0,60.169,24.804,60.169_24.804
Iyengarjoogakeskus Espoo,18028,Yoga Studio,60.167863,24.805861,0.0462111362578449,Not Listed,0.0,60.168,24.806,60.168_24.806
Loi Loi Rooftop & Distillery,13072,Asian Restaurant,60.191779,24.949907,0.9826555023923444,Affordable,8.0,60.192,24.95,60.192_24.95
Sushibar + Wine,13003,Bar,60.188738,24.939942,0.544129057286952,Affordable,7.3,60.189,24.94,60.189_24.94
Ravintola Alppilan Kultainen Kulaus,13010,Dive Bar,60.191114,24.947668,0.9882160869002974,Most Affordable,5.1,60.191,24.948,60.191_24.948
Lammassaaren pitkospuut,16019,Hiking Trail,60.210529,24.991045,0.9771110823742404,Not Listed,8.1,60.211,24.991,60.211_24.991
Ravintola Koskenranta,13065,Restaurant,60.216285,24.984828,0.9653190870296132,Not Listed,5.9,60.216,24.985,60.216_24.985
Herkku Haarukka,13018,Pub,60.210329,24.97693,0.973967089098668,Most Affordable,5.0,60.21,24.977,60.21_24.977
HSL 3072 Viikinranta,19043,Bus Stop,60.218184,24.985796,0.9867208715892928,Not Listed,0.0,60.218,24.986,60.218_24.986
HSL 3071 Viikinranta,19043,Bus Stop,60.218637,24.987166,0.9682206129574552,Not Listed,0.0,60.219,24.987,60.219_24.987
HSL 3048 Tekniikan museo,19043,Bus Stop,60.216217,24.980388,0.9593463080305186,Not Listed,0.0,60.216,24.98,60.216_24.98
Thiitsoob Thiitsoob,13377,Vegan and Vegetarian Restaurant,60.214521,24.985168,0.7175012931591879,Affordable,0.0,60.215,24.985,60.215_24.985
Pornaistenniemen koira-aitaus,16033,Dog Park,60.214127,24.986438,0.5556543385490754,Not Listed,0.0,60.214,24.986,60.214_24.986
Berghyddan,13065,Restaurant,60.214944,24.979338,0.9495587094271304,Not Listed,0.0,60.215,24.979,60.215_24.979
HSL 3046 Annalantie,19043,Bus Stop,60.213209,24.975119,0.9248270399586188,Not Listed,0.0,60.213,24.975,60.213_24.975
Krung Thep Thai Bistro Arabia,13352,Thai Restaurant,60.211623,24.978295,0.9856136040346568,Affordable,0.0,60.212,24.978,60.212_24.978
HSL 3045 Kaironkatu,19043,Bus Stop,60.211,24.977583,0.4628620845726108,Not Listed,0.0,60.211,24.978,60.211_24.978
HSL 3043 Arabia,19043,Bus Stop,60.210118,24.977753,0.9763513513513512,Not Listed,0.0,60.21,24.978,60.21_24.978
Nordic Light Restaurant,13065,Restaurant,60.209282,24.978658,0.935560261218156,Not Listed,0.0,60.209,24.979,60.209_24.979
DentR Oy,15007,Dentist,60.211507,24.981488,0.0,Not Listed,0.0,60.212,24.981,60.212_24.981
Toothpicks and Honey Oy,13065,Restaurant,60.211388,24.977902,0.0,Not Listed,0.0,60.211,24.978,60.211_24.978
Bedental Oy,15007,Dentist,60.210686,24.980114,0.0,Not Listed,0.0,60.211,24.98,60.211_24.98
Pina Colada Entertainment Oy,13065,Restaurant,60.211,24.977583,0.0,Not Listed,0.0,60.211,24.978,60.211_24.978
Ravintola Suski,13065,Restaurant,60.252505,25.008936,0.9721566662356136,Affordable,7.1,60.253,25.009,60.253_25.009
Eke's Pub saloon,13015,Karaoke Bar,60.252358,25.007417,0.9826797491271176,Affordable,5.8,60.252,25.007,60.252_25.007
Crazy Horse,13015,Karaoke Bar,60.25233,25.005299,0.9719465278675804,Affordable,5.6,60.252,25.005,60.252_25.005
La Vera Pizzeria,13064,Pizzeria,60.256568,24.998321,0.9183854907539118,Most Affordable,0.0,60.257,24.998,60.257_24.998
Chinawall,13099,Chinese Restaurant,60.256269,24.998573,0.9643734643734644,Most Affordable,0.0,60.256,24.999,60.256_24.999
Malmin Hammashoitola,15007,Dentist,60.254102,25.000875,0.9206808483124272,Not Listed,0.0,60.254,25.001,60.254_25.001
HSL 3266 Malmin sairaala,19043,Bus Stop,60.253319,25.002622,0.9422119487908964,Not Listed,0.0,60.253,25.003,60.253_25.003
Pancho Villa Malmi,13307,Tex-Mex Restaurant,60.252627,25.005843,0.9641148325358851,Not Listed,0.0,60.253,25.006,60.253_25.006
Ohjelmaravintola Malmintori,13015,Karaoke Bar,60.25335,25.01153,0.9352693004008792,Affordable,0.0,60.253,25.012,60.253_25.012
HSL 3264 Malmin tori,19043,Bus Stop,60.252192,25.00728,0.4445315530841847,Not Listed,0.0,60.252,25.007,60.252_25.007
Ravintola Konja,13022,Sports Bar,60.252404,25.008153,0.0,Not Listed,0.0,60.252,25.008,60.252_25.008
Plein,13065,Restaurant,60.193458,24.958257,0.96828527091685,Not Listed,8.6,60.193,24.958,60.193_24.958
Brahenpuistikon koira-aitaus,16033,Dog Park,60.189396,24.948743,0.9580693133324713,Not Listed,7.9,60.189,24.949,60.189_24.949
Pub Heinähattu,13010,Dive Bar,60.188527,24.954997,0.95559614638562,Most Affordable,6.3,60.189,24.955,60.189_24.955
Cheng Long,13099,Chinese Restaurant,60.195191,24.954904,0.9741772274667012,Most Affordable,5.8,60.195,24.955,60.195_24.955
On The Rocks Kallio,13003,Bar,60.188688,24.952542,0.9818068666752876,Affordable,5.8,60.189,24.953,60.189_24.953
Sture Jazz Club,10040,Jazz and Blues Venue,60.194066,24.957065,0.9594837061942324,Not Listed,5.8,60.194,24.957,60.194_24.957
Soittoruokala Roskapankki,13010,Dive Bar,60.186748,24.951742,0.9911580240527608,Most Affordable,5.5,60.187,24.952,60.187_24.952
Siima Baari,13018,Pub,60.188494,24.954472,0.9781132807448596,Most Affordable,5.5,60.188,24.954,60.188_24.954
Ravintola Populus,13015,Karaoke Bar,60.189221,24.955169,0.981677550756498,Affordable,5.1,60.189,24.955,60.189_24.955
McDonald's,13145,Fast Food Restaurant,60.190439,24.956172,0.9970176516229148,Most Affordable,4.8,60.19,24.956,60.19_24.956
Ravintola Yarsa,13194,Himalayan Restaurant,60.191304,24.944838,0.9864864864864864,Not Listed,0.0,60.191,24.945,60.191_24.945
Vallilan varikko,13007,Beer Garden,60.192117,24.948592,0.9759634035949826,Most Affordable,0.0,60.192,24.949,60.192_24.949
HSL 2175 Telekatu,19043,Bus Stop,60.193368,24.950119,0.9532603776024828,Not Listed,0.0,60.193,24.95,60.193_24.95
HSL 3073 Hernepellonkuja,19043,Bus Stop,60.224407,24.996312,0.9420987973619552,Not Listed,0.0,60.224,24.996,60.224_24.996
HSL Pysäkki 3494 Palkopolku,19043,Bus Stop,60.225694,24.997573,0.0216361696624854,Not Listed,0.0,60.226,24.998,60.226_24.998
HSL 3213/3214 Hernepellontie,19043,Bus Stop,60.227258,24.999063,0.2525054959265486,Not Listed,0.0,60.227,24.999,60.227_24.999
HSL 3215/3216 Kiviteltankatu,19043,Bus Stop,60.230118,24.996936,0.9381789085736454,Not Listed,0.0,60.23,24.997,60.23_24.997
HSL 3171/3172 Viikinmäki,19043,Bus Stop,60.230031,24.998061,0.9478776024828656,Not Listed,0.0,60.23,24.998,60.23_24.998
HSL 3076 Maaherrantie,19043,Bus Stop,60.227487,25.002742,0.9466086900297428,Not Listed,0.0,60.227,25.003,60.227_25.003
Hsl 3215/3216,19043,Bus Stop,60.229378,25.000214,0.9268071899650848,Not Listed,0.0,60.229,25.0,60.229_25.0
HSL 3075 Maaherrantie,19043,Bus Stop,60.227016,25.004447,0.4072400750032329,Not Listed,0.0,60.227,25.004,60.227_25.004
Pihlajiston Pizzeria,13064,Pizzeria,60.231109,24.999349,0.9254574550627184,Most Affordable,0.0,60.231,24.999,60.231_24.999
Pihlajistonkallion koira-aitaus,16033,Dog Park,60.228852,25.003569,0.8447400750032329,Not Listed,0.0,60.229,25.004,60.229_25.004
HSL 3195 Uimarannantie,19043,Bus Stop,60.257332,24.981989,0.0996944911418595,Not Listed,0.0,60.257,24.982,60.257_24.982
Tallin torni,13049,Diner,60.259833,24.979165,0.5988701021595758,Most Affordable,0.0,60.26,24.979,60.26_24.979
HSL 3193 Tapaninvainiontie,19043,Bus Stop,60.254979,24.983839,0.1068230311651364,Not Listed,0.0,60.255,24.984,60.255_24.984
HSL 3194 Tapaninvainiontie,19043,Bus Stop,60.254924,24.983794,0.9791073968705548,Not Listed,0.0,60.255,24.984,60.255_24.984
HSL 3205 Suvitie,19043,Bus Stop,60.254224,24.993592,0.9311635199793096,Not Listed,0.0,60.254,24.994,60.254_24.994
HSL 3206 Suvitie,19043,Bus Stop,60.253212,24.993355,0.2946867321867322,Not Listed,0.0,60.253,24.993,60.253_24.993
HSL 3262 Malmin sairaala,19043,Bus Stop,60.254401,25.000623,0.1526008664166558,Not Listed,0.0,60.254,25.001,60.254_25.001
Puksun Pizza ja Kebab Oy,13064,Pizzeria,60.251889,24.986476,0.9413390663390664,Most Affordable,0.0,60.252,24.986,60.252_24.986
HSL 3499 Leppätie,19043,Bus Stop,60.2519,24.993369,0.1590181688865899,Not Listed,0.0,60.252,24.993,60.252_24.993
HSL 3265 Malmin Sairaala,19043,Bus Stop,60.254181,25.002137,0.9198968705547652,Not Listed,0.0,60.254,25.002,60.254_25.002
LOKAL Food & Bar,13022,Sports Bar,60.251499,24.992839,0.9865511444458812,Most Affordable,0.0,60.251,24.993,60.251_24.993
HSL 3204 Leppätie,19043,Bus Stop,60.251486,24.992628,0.2395011638432691,Not Listed,0.0,60.251,24.993,60.251_24.993
HSL 3191 Pukinmäenkaari,19043,Bus Stop,60.251297,24.987085,0.7799608819345661,Not Listed,0.0,60.251,24.987,60.251_24.987
HSL 3192 Pukinmäenkaari,19043,Bus Stop,60.251208,24.986513,0.917003426871848,Not Listed,0.0,60.251,24.987,60.251_24.987
Ravintola Peking,13099,Chinese Restaurant,60.189215,24.956758,0.9798347989137464,Affordable,7.8,60.189,24.957,60.189_24.957
Tappen Bar,13006,Beer Bar,60.188753,24.956078,0.9633551015129964,Affordable,5.7,60.189,24.956,60.189_24.956
Pizza-Kebab Apollo,13032,"Cafe, Coffee, and Tea House",60.188502,24.95627,0.922660998318893,Most Affordable,5.0,60.189,24.956,60.189_24.956
Pienoiskaruselli,10001,Amusement Park,60.187693,24.939182,0.9338791542738912,Not Listed,0.0,60.188,24.939,60.188_24.939
Muksupuksu,10001,Amusement Park,60.187645,24.940934,0.9316242079399976,Not Listed,0.0,60.188,24.941,60.188_24.941
Rumpukaruselli,10001,Amusement Park,60.187645,24.940934,0.9349783395836028,Not Listed,0.0,60.188,24.941,60.188_24.941
Ravintola Ralli,13015,Karaoke Bar,60.23371,25.01157,0.9429555153239364,Affordable,5.1,60.234,25.012,60.234_25.012
HSL 3217/3218 Pihlajiston ostoskeskus,19043,Bus Stop,60.231862,25.000469,0.2213726884779516,Not Listed,0.0,60.232,25.0,60.232_25.0
HSL 3220 Salpausselänpolku,19043,Bus Stop,60.231554,25.003107,0.756393055735161,Not Listed,0.0,60.232,25.003,60.232_25.003
Pihlajan Pizzapalvelu,13064,Pizzeria,60.235691,25.001236,0.2209524117418854,Most Affordable,0.0,60.236,25.001,60.236_25.001
HSL 3223 Meripihkatie,19043,Bus Stop,60.233065,25.011337,0.984975106685633,Not Listed,0.0,60.233,25.011,60.233_25.011
Pihlajamäen Hammaslääkäriasema,15007,Dentist,60.234341,25.009896,0.932076813655761,Not Listed,0.0,60.234,25.01,60.234_25.01
Namaste Nepal,13065,Restaurant,60.233899,25.011227,0.7406811716022242,Not Listed,0.0,60.234,25.011,60.234_25.011
B71,13015,Karaoke Bar,60.233508,25.011703,0.014103517392991,Affordable,0.0,60.234,25.012,60.234_25.012
Salaattisiskot Ky,13145,Fast Food Restaurant,60.235259,25.009457,0.6514127764127764,Most Affordable,0.0,60.235,25.009,60.235_25.009
HSL 3245 Meripihkatie,19043,Bus Stop,60.233033,25.012507,0.9773697142118196,Not Listed,0.0,60.233,25.013,60.233_25.013
Bar U2 Pihlis,13015,Karaoke Bar,60.23373,25.011885,0.952314754946334,Affordable,0.0,60.234,25.012,60.234_25.012
Ravintola Ambra,13236,Italian Restaurant,60.233687,25.01205,0.9307513254881676,Affordable,0.0,60.234,25.012,60.234_25.012
HSL 3246 Meripihkatie,19043,Bus Stop,60.232643,25.012983,0.939577136945558,Not Listed,0.0,60.233,25.013,60.233_25.013
Hammaslääkäri Aurinkohammas Tuula Kohonen,15007,Dentist,60.236313,25.007834,0.0411143799301694,Not Listed,0.0,60.236,25.008,60.236_25.008
T:mi Nquyen Thi Thuan,13065,Restaurant,60.231179,25.001301,0.0,Not Listed,0.0,60.231,25.001,60.231_25.001
Pihlajamäen Hammaslääkäriasema,15007,Dentist,60.23425,25.01012,0.0,Not Listed,0.0,60.234,25.01,60.234_25.01
Golden Emirkan avoin yhtiö,13065,Restaurant,60.232987,25.011771,0.0,Not Listed,0.0,60.233,25.012,60.233_25.012
Bierhaus,13006,Beer Bar,60.251838,25.009183,0.9900184275184276,Not Listed,7.3,60.252,25.009,60.252_25.009
