Name,Latitude,Longitude,Distance,Price,Rating,Distance_mean,Distance_min,Distance_max,Bike Spots Near,Category,Rounded Latitude,Rounded Longitude,Rounded Distance,Rounded Distance_mean
Mount Nepal,60.17799,24.8019295,115.33237796371166,Most Affordable,3.8,610.4836095506915,115.33237796371166,997.173830002994,15,Himalayan/Nepalese,60.178,24.802,115.332,610.484
Kilim,60.1787531,24.8110257,442.2392787276488,Affordable,3.6,657.9864407900129,36.93553732589877,949.5817532566368,16,Turkish,60.179,24.811,442.239,657.986
Kalabaari,60.17659,24.8017693,404.928748581315,Not Listed,4.0,546.1896344185969,215.2124640957259,936.289163159514,13,Seafood,60.177,24.802,404.929,546.19
Sumo,60.1757507,24.8043308,238.8268323934712,Not Listed,3.7,581.4907364310252,46.30017598037544,960.3625674891988,15,Sushi Bars,60.176,24.804,238.827,581.491
Kylä,60.1766391712164,24.8047194747004,116.05254383356782,Not Listed,4.0,556.9686408188071,77.17010002158301,929.1962451934288,14,Modern European,60.177,24.805,116.053,556.969
Tapiolan hammaslääkäriasema,60.1758461,24.8041039,196.3773917075048,Not Listed,4.0,580.9747860893445,96.31412829295051,996.2763599704626,15,Dentists,60.176,24.804,196.377,580.975
Geronimo,60.17799,24.8019295,115.33237796371166,Affordable,3.3,610.4836095506915,115.33237796371166,997.173830002994,15,Bars,60.178,24.802,115.332,610.484
Suomen Keinojuuriklinikka,60.1764908,24.8043594,60.20838567004314,Not Listed,4.0,595.9588803011036,60.20838567004314,998.2165223431308,15,General Dentistry,60.176,24.804,60.208,595.959
Tempo,60.175832358695,24.8039531707764,196.57451927939547,Affordable,3.5,580.0571884287418,110.00962805513426,997.1584731376084,15,Salad,60.176,24.804,196.575,580.057
Bella,60.1845207,24.8053493,749.1601893028319,Affordable,3.5,613.9650590625346,88.74716964774001,915.9897391542492,14,Restaurants,60.185,24.805,749.16,613.965
Tapiolan kirjasto,60.1775611379062,24.8047578334808,47.63346926397542,Not Listed,3.0,598.6155405071368,47.63346926397542,987.5648688356504,15,Libraries,60.178,24.805,47.633,598.616
Fratello,60.1767099,24.8008082,197.5557727756989,Not Listed,3.0,622.7556232348568,159.87174908285922,992.1574027368672,16,Italian,60.177,24.801,197.556,622.756
Fransmanni,60.16959,24.9467201,178.63245822631796,Expensive,3.0,614.4533285629312,140.89325416077617,959.3112074460038,15,French,60.17,24.947,178.632,614.453
Subway,60.1756592,24.8018208,246.89236947885203,Most Affordable,3.0,547.0962075861509,20.705003296487195,937.57203362427,14,Fast Food,60.176,24.802,246.892,547.096
Ravintola San Luca,60.1834602,24.7944393,823.0114894359228,Affordable,3.0,685.6622446061898,66.40167544009206,979.5931056969824,12,Mediterranean,60.183,24.794,823.011,685.662
Tapiolan terveysasema,60.1785698,24.7979813,336.5691793881416,Not Listed,3.0,634.1709211667727,26.5384238367312,961.5506245269924,15,Family Practice,60.179,24.798,336.569,634.171
Bar Oravanhäntä,60.17584,24.79335,624.1767059034099,Not Listed,3.0,638.4880057247212,44.64603618721505,992.0475581349758,14,Pubs,60.176,24.793,624.177,638.488
Ravintola Vihtori,60.1746712,24.8081493,372.0609963470933,Not Listed,3.0,518.2291022681079,202.17367324724464,847.6105220015626,13,Bars,60.175,24.808,372.061,518.229
Ravintola Hemingway's,60.17659,24.8017693,197.5557727756989,Not Listed,3.0,622.7556232348568,159.87174908285922,992.1574027368672,16,Pubs,60.177,24.802,197.556,622.756
Picnic,60.1757813,24.8027191,291.9718798675945,Not Listed,3.0,579.6481872473372,29.35096083690821,972.290354390253,15,Coffee & Tea,60.176,24.803,291.972,579.648
Tapiola Pizza,60.1726112,24.8106308,563.7560557248801,Not Listed,3.0,498.8809761754253,36.402567654167896,889.9732476199849,10,Pizza,60.173,24.811,563.756,498.881
Sherlock,60.17607,24.80074,255.20183418997647,Not Listed,2.5,589.4744369776535,90.68648196876124,971.3167816292466,15,Pubs,60.176,24.801,255.202,589.474
Funky Burger,60.1760648624514,24.8040697040996,170.95709486812075,Expensive,1.7,581.2742425431111,96.8599788157925,989.278610407746,15,Sports Bars,60.176,24.804,170.957,581.274
Fusion Square,60.1764908,24.8043594,116.73030017396997,Not Listed,2.0,554.9609968490605,116.73030017396997,932.6167845096028,14,Buffets,60.176,24.804,116.73,554.961
Da You Life,60.1746712,24.8081493,390.21313595570905,Not Listed,1.0,522.4794914534049,227.4296492333256,846.9115789568656,13,Sushi Bars,60.175,24.808,390.213,522.479
Persian Ravintola,60.2213130732273,24.8156483304776,989.0529837372346,Not Listed,4.0,610.9288073519216,140.43347262258828,989.0529837372346,20,Persian/Iranian,60.221,24.816,989.053,610.929
Hesburger,60.2229385,24.8456402,283.2088378798043,Most Affordable,3.0,589.023502723619,45.68483681976541,964.9870127601314,5,Burgers,60.223,24.846,283.209,589.024
Ravintola Raviini,60.2186699,24.8474903,447.3768656401799,Not Listed,3.0,764.1084019868911,307.7358480711591,993.4942098301344,7,Restaurants,60.219,24.847,447.377,764.108
Rixi-Baari,60.1566615220264,24.8643040126773,902.8558472697256,Affordable,3.5,672.7104071531954,187.66397173553685,997.8505339843545,6,Restaurants,60.157,24.864,902.856,672.71
Kahvila Kasinonranta,60.1590538024902,24.8691864013672,968.2485192170489,Most Affordable,3.2,659.3722175429781,332.5700325556397,968.2485192170489,8,Local Services,60.159,24.869,968.249,659.372
Ravintola Long River,60.1618,24.85904,293.15434579631454,Not Listed,2.0,477.4013303085835,293.15434579631454,756.3651989380479,4,Chinese,60.162,24.859,293.154,477.401
Hammaslääkäri Mari Peltola,60.17357,24.7281,268.2472823399853,Not Listed,5.0,541.000513945169,111.26462157598534,987.603789947909,8,Dentists,60.174,24.728,268.247,541.001
Olarius,60.1757488459471,24.7340100733122,492.42230891977886,Not Listed,4.0,641.66320474354,245.0871891911888,971.1985257671162,8,Karaoke,60.176,24.734,492.422,641.663
Bar Ohana,60.17347,24.72545,405.6648723768757,Most Affordable,4.0,552.0599235134877,93.15806791099456,965.2696059735688,7,Bars,60.173,24.725,405.665,552.06
Davisto,60.1732245258163,24.7250387711772,405.55300457027874,Not Listed,4.0,549.3192199129135,78.91747019451222,947.8139704165862,7,Sports Bars,60.173,24.725,405.553,549.319
Olarin koirapuisto,60.1773109,24.7409496,727.5288239280053,Not Listed,4.0,698.3295298425263,307.7256110096589,934.5123022369662,7,Dog Parks,60.177,24.741,727.529,698.33
Niittylounas,60.16452,24.72961,771.0667966516548,Most Affordable,4.0,648.6548128377609,208.0794908652612,983.4109722657812,11,Buffets,60.165,24.73,771.067,648.655
Vaappuva Ankka,60.17199,24.72529,337.022507862579,Most Affordable,4.0,500.64867928616,85.03913410920947,813.989381228026,7,Beer Bar,60.172,24.725,337.023,500.649
Road House,60.1726074,24.7272797,236.49735221235107,Not Listed,2.5,577.4948142345036,100.66749276145234,990.3237940873324,9,Middle Eastern,60.173,24.727,236.497,577.495
Olarin Krouvi,60.1719894,24.7252903,334.78909292625343,Most Affordable,3.0,499.3880888114205,84.305888614762,812.8823290061682,7,Dive Bars,60.172,24.725,334.789,499.388
Olarin Vanha Mestari,60.1734695,24.7254505,376.0610306821733,Most Affordable,3.0,530.0822971532835,67.24305086280856,937.9361162127758,7,Turkish,60.173,24.725,376.061,530.082
Olarin Kamelit,60.1720543392929,24.7253751754761,344.3168169715167,Most Affordable,3.0,504.7093491461589,79.6781761910669,824.1558978415968,7,Bars,60.172,24.725,344.317,504.709
Huutokonttori Kanttiini,60.1599353623284,24.920930087362,820.1243391377033,Most Affordable,5.0,667.286679190748,177.8838269422632,994.9562260208816,17,Cocktail Bars,60.16,24.921,820.124,667.287
Banu Cafe,60.15796,24.90865,367.6681552421494,Not Listed,5.0,589.9596802507812,93.49665191187124,980.9194463236222,11,Cafeteria,60.158,24.909,367.668,589.96
Yeti Nepal,60.1630211,24.9163303,989.2400907993724,Affordable,4.1,651.7985889651173,77.70155974045021,989.2400907993724,8,Himalayan/Nepalese,60.163,24.916,989.24,651.799
Theron Catering,60.16233,24.90213,933.5182353097688,Affordable,5.0,607.4510280308276,142.85573549642908,933.5182353097688,8,Buffets,60.162,24.902,933.518,607.451
Ravintola Hima & Sali Kaapelitehdas,60.1618109956429,24.9030037965841,862.9644491474885,Most Affordable,4.0,568.9794478374016,79.2379839949764,862.9644491474885,8,Breakfast & Brunch,60.162,24.903,862.964,568.979
Mount Kailash,60.1574211,24.92062,727.6408788840082,Most Affordable,4.0,596.487020252441,158.27696792016974,917.5002608584276,8,Indian,60.157,24.921,727.641,596.487
Hammaslääkäriasema Ruohonjuuri,60.1609917,24.9137001,694.5767651514255,Not Listed,5.0,496.1191451243402,244.65153251849952,802.5253981067822,8,Dentists,60.161,24.914,694.577,496.119
One Pint Pub,60.1619828344898,24.92023229599,966.7358997388268,Expensive,3.9,660.4760362792737,359.2108531447952,966.7358997388268,7,Pubs,60.162,24.92,966.736,660.476
Little Big Cafe,60.1558924665534,24.9207818135619,601.3027345556814,Most Affordable,4.0,619.0880381525412,487.90554461249417,698.452150840991,5,Food Stands,60.156,24.921,601.303,619.088
Hernesaaren Ranta,60.1506477,24.9256539,982.0787982599924,Affordable,3.7,761.30150654194,540.5242148238874,982.0787982599924,2,Bars,60.151,24.926,982.079,761.302
Meritähti,60.1627013746727,24.9142696588449,897.6272119846362,Not Listed,3.8,691.7469765748147,492.5342926005153,897.6272119846362,5,Steakhouses,60.163,24.914,897.627,691.747
Skøgul,60.1588003099795,24.9157737040715,535.3998083239119,Not Listed,3.5,568.3044011576582,289.39706547225313,934.0969616490878,5,Scandinavian,60.159,24.916,535.4,568.304
Clarion Hotel Helsinki,60.1600600135962,24.9216487459254,858.8109468274022,Expensive,3.5,720.7685113838291,629.9150543593998,858.8109468274022,3,Hotels,60.16,24.922,858.811,720.769
Amsterdam,60.162585769749,24.9143069899043,885.7512349401128,Affordable,3.5,685.8371656292699,482.63545747829056,885.7512349401128,5,Pubs,60.163,24.914,885.751,685.837
Faro Channelside,60.1616938970095,24.9127279213425,769.3124149276509,Affordable,3.2,585.5802251205253,352.9582927501763,769.3124149276509,5,Bistros,60.162,24.913,769.312,585.58
Subway,60.1562635331392,24.9212830513716,637.1253590264279,Affordable,3.2,641.5733343995611,507.5600639253304,716.825193028141,4,Fast Food,60.156,24.921,637.125,641.573
Pizzataxi,60.1630211,24.9163303,989.2400907993724,Not Listed,3.7,783.1742859239461,598.2537508007536,989.2400907993724,5,Fast Food,60.163,24.916,989.24,783.174
Ciao! Caffé,60.1634460116352,24.9108981600494,951.297696512013,Not Listed,3.7,652.9239927687352,504.1637252893602,951.297696512013,5,Italian,60.163,24.911,951.298,652.924
Jätkäsaaren Sushi,60.1593570376565,24.9116358160973,502.8326178698659,Affordable,4.0,450.19731555597536,118.55319610417364,844.1239393133756,5,Sushi Bars,60.159,24.912,502.833,450.197
Rawa,60.15796,24.90865,367.6681552421494,Not Listed,4.0,562.0309695409188,93.49665191187124,980.9194463236222,7,Vegan,60.158,24.909,367.668,562.031
Poiju,60.1613884,24.9146099,722.1830023111119,Not Listed,3.0,603.4283136390419,326.2219020108324,795.2717405833538,4,Indian,60.161,24.915,722.183,603.428
Dacca,60.1628418,24.9132404,946.1656070695168,Not Listed,3.0,700.8078210005157,525.8188606630754,946.1656070695168,4,Indian,60.163,24.913,946.166,700.808
Jätkäsaaren koirapuisto,60.1624413,24.9230194,944.6804002509164,Not Listed,3.0,832.7361027315201,720.7918052121239,944.6804002509164,2,Dog Parks,60.162,24.923,944.68,832.736
Tony's Corner,60.1789253048997,24.8128153913598,819.3579884073943,Affordable,4.8,707.7704093459158,103.46391366214628,986.2139480899444,18,Indian,60.179,24.813,819.358,707.77
Ravintola Tapiontori,60.1770287,24.8045502,435.38759551030137,Not Listed,5.0,560.0992414446042,89.34554789080363,950.6359605080296,14,Restaurants,60.177,24.805,435.388,560.099
LN-Sushi Art,60.1792297,24.8125305,818.7911795182767,Not Listed,4.0,668.4114928807811,113.57085429733355,955.4507467552168,16,Sushi Bars,60.179,24.813,818.791,668.411
Grilli Ribis,60.17659,24.8017693,279.51430118101194,Not Listed,5.0,622.7556232348568,159.87174908285922,992.1574027368672,16,Barbeque,60.177,24.802,279.514,622.756
Tuuliniityn koirapuisto,60.1714554,24.7994251,825.6730498353048,Not Listed,5.0,539.7838167162298,185.215068242522,825.6730498353048,11,Dog Parks,60.171,24.799,825.673,539.784
Tiki Bing,60.1780018,24.8023268,255.1922341624477,Most Affordable,5.0,609.7508222997806,97.79729349854507,990.6192123503308,15,Bars,60.178,24.802,255.192,609.751
Tran Tri Dung,60.1757507,24.8009701,342.5970666450859,Not Listed,5.0,593.959126252091,112.41288626701834,995.7433959042154,15,Vegan,60.176,24.801,342.597,593.959
Mount Nepal,60.17799,24.8019295,237.1634188359366,Most Affordable,3.8,610.4836095506915,115.33237796371166,997.173830002994,15,Himalayan/Nepalese,60.178,24.802,237.163,610.484
Kilim,60.1787531,24.8110257,742.027264044824,Affordable,3.6,657.9864407900129,36.93553732589877,949.5817532566368,16,Turkish,60.179,24.811,742.027,657.986
Kalabaari,60.17659,24.8017693,712.8751593207483,Not Listed,4.0,546.1896344185969,215.2124640957259,936.289163159514,13,Seafood,60.177,24.802,712.875,546.19
Sumo,60.1757507,24.8043308,391.8439670071502,Not Listed,3.7,581.4907364310252,46.30017598037544,960.3625674891988,15,Sushi Bars,60.176,24.804,391.844,581.491
Grilli Toro,60.1874008,24.79669,976.5846645679512,Affordable,3.1,665.851746823635,41.27030608123738,986.7725301119684,10,Steakhouses,60.187,24.797,976.585,665.852
Kylä,60.1766391712164,24.8047194747004,442.4931099593473,Not Listed,4.0,556.9686408188071,77.17010002158301,929.1962451934288,14,Modern European,60.177,24.805,442.493,556.969
Tapiolan hammaslääkäriasema,60.1758461,24.8041039,475.8019810588535,Not Listed,4.0,580.9747860893445,96.31412829295051,996.2763599704626,15,Dentists,60.176,24.804,475.802,580.975
Geronimo,60.17799,24.8019295,237.1634188359366,Affordable,3.3,610.4836095506915,115.33237796371166,997.173830002994,15,Bars,60.178,24.802,237.163,610.484
Suomen Keinojuuriklinikka,60.1764908,24.8043594,410.603839556982,Not Listed,4.0,595.9588803011036,60.20838567004314,998.2165223431308,15,General Dentistry,60.176,24.804,410.604,595.959
Tempo,60.175832358695,24.8039531707764,466.11902931414966,Affordable,3.5,580.0571884287418,110.00962805513426,997.1584731376084,15,Salad,60.176,24.804,466.119,580.057
Bella,60.1845207,24.8053493,731.7729394119351,Affordable,3.5,613.9650590625346,88.74716964774001,915.9897391542492,14,Restaurants,60.185,24.805,731.773,613.965
Tapiolan kirjasto,60.1775611379062,24.8047578334808,398.2743515586795,Not Listed,3.0,598.6155405071368,47.63346926397542,987.5648688356504,15,Libraries,60.178,24.805,398.274,598.616
Fratello,60.1767099,24.8008082,279.51430118101194,Not Listed,3.0,622.7556232348568,159.87174908285922,992.1574027368672,16,Italian,60.177,24.801,279.514,622.756
Fransmanni,60.16959,24.9467201,528.7754611562792,Expensive,3.0,614.4533285629312,140.89325416077617,959.3112074460038,15,French,60.17,24.947,528.775,614.453
Subway,60.1756592,24.8018208,432.64081046489576,Most Affordable,3.0,547.0962075861509,20.705003296487195,937.57203362427,14,Fast Food,60.176,24.802,432.641,547.096
Ravintola Han,60.1874,24.79669,956.6720010268086,Not Listed,3.0,662.1750054032252,24.569409972468243,997.7676998718732,10,Mediterranean,60.187,24.797,956.672,662.175
Ravintola San Luca,60.1834602,24.7944393,543.9748821988311,Affordable,3.0,685.6622446061898,66.40167544009206,979.5931056969824,12,Mediterranean,60.183,24.794,543.975,685.662
Tapiolan terveysasema,60.1785698,24.7979813,26.5384238367312,Not Listed,3.0,634.1709211667727,26.5384238367312,961.5506245269924,15,Family Practice,60.179,24.798,26.538,634.171
Bar Oravanhäntä,60.17584,24.79335,436.9570063194992,Not Listed,3.0,638.4880057247212,44.64603618721505,992.0475581349758,14,Pubs,60.176,24.793,436.957,638.488
Ravintola Vihtori,60.1746712,24.8081493,629.9629018859209,Not Listed,3.0,518.2291022681079,202.17367324724464,847.6105220015626,13,Bars,60.175,24.808,629.963,518.229
Ravintola Hemingway's,60.17659,24.8017693,279.51430118101194,Not Listed,3.0,622.7556232348568,159.87174908285922,992.1574027368672,16,Pubs,60.177,24.802,279.514,622.756
Picnic,60.1757813,24.8027191,442.1490318858045,Not Listed,3.0,579.6481872473372,29.35096083690821,972.290354390253,15,Coffee & Tea,60.176,24.803,442.149,579.648
Tapiola Pizza,60.1726112,24.8106308,889.9732476199849,Not Listed,3.0,498.8809761754253,36.402567654167896,889.9732476199849,10,Pizza,60.173,24.811,889.973,498.881
Hesburger,60.176724416803,24.78198301164,915.289012337397,Not Listed,3.0,635.3009653238448,185.31644773516044,955.5513797953988,10,Burgers,60.177,24.782,915.289,635.301
Sherlock,60.17607,24.80074,353.8957495250667,Not Listed,2.5,589.4744369776535,90.68648196876124,971.3167816292466,15,Pubs,60.176,24.801,353.896,589.474
Funky Burger,60.1760648624514,24.8040697040996,452.9421365691598,Expensive,1.7,581.2742425431111,96.8599788157925,989.278610407746,15,Sports Bars,60.176,24.804,452.942,581.274
Fusion Square,60.1764908,24.8043594,381.97783618007486,Not Listed,2.0,554.9609968490605,116.73030017396997,932.6167845096028,14,Buffets,60.176,24.804,381.978,554.961
Da You Life,60.1746712,24.8081493,656.5359250953315,Not Listed,1.0,522.4794914534049,227.4296492333256,846.9115789568656,13,Sushi Bars,60.175,24.808,656.536,522.479
Beef House,60.1875701,24.7970562,976.5846645679512,Not Listed,1.0,665.851746823635,41.27030608123738,986.7725301119684,10,Steakhouses,60.188,24.797,976.585,665.852
Pinto B'staurant,60.1876219771893,24.9641126468138,772.0469202146398,Most Affordable,4.7,651.8117842340233,194.37879814952225,988.019122379041,21,Thai,60.188,24.964,772.047,651.812
Lie Mi,60.1857213,24.961577,980.2311737516492,Affordable,4.8,654.583144113874,226.5537079162598,980.2311737516492,21,Vietnamese,60.186,24.962,980.231,654.583
Lihakauppa Roslund,60.1897720412185,24.9717521735413,318.3053983615982,Affordable,4.3,665.2268075132674,31.5568271021058,997.2686810000812,16,Burgers,60.19,24.972,318.305,665.227
Fafa's,60.1870973757324,24.9662411326682,681.7743346550075,Most Affordable,4.2,658.5184279611424,113.23665908844632,989.4539438352256,20,Middle Eastern,60.187,24.966,681.774,658.518
Kombo,60.1883408,24.964871,712.0272356951457,Not Listed,4.1,640.5457143775623,156.65605771613096,992.3374891345852,20,Tapas/Small Plates,60.188,24.965,712.027,640.546
Social Burgerjoint,60.1884023,24.9645183,729.8743081840913,Not Listed,4.0,617.7390610745929,142.52465610047486,918.992392221199,19,Burgers,60.188,24.965,729.874,617.739
SOUP Kallio,60.1870364343619,24.9655186157729,721.0742849868866,Not Listed,5.0,652.4123430024032,144.53316651168734,979.4488503433064,20,Vegetarian,60.187,24.966,721.074,652.412
