Name,Category Alias,Category Title,Latitude,Longitude,Distance,Price,Rating
Cafe Yrjö,coffee,Coffee & Tea,60.1683083,24.93894,856.5435332992976,€€€,4.3
Twisted Street Kitchen,asianfusion,Asian Fusion,60.1705391,24.9282393,198.77980851012683,€,4.3
Kippo,juicebars,Juice Bars & Smoothies,60.16881,24.937288,734.9301270683216,€,4.3
Istanbul Grilli,turkish,Turkish,60.1629414443893,24.9389866097799,1204.3564200684427,€€€,4.3
Pastor,latin,Latin American,60.1660614,24.9430008,1131.957628021191,€€€,4.3
Ravintola Natura,scandinavian,Scandinavian,60.16369,24.94181,1299.016395378444,€€€€,4.3
Shanti,yoga,Yoga,60.1758308,24.9226704,559.4701163819568,,4.3
100 Dogs,cocktailbars,Cocktail Bars,60.1666505261397,24.9308481417667,603.4572541602364,€€,4.3
Aangan,himalayan,Himalayan/Nepalese,60.1631012,24.9274998,904.8637111274994,€€,4.3
Aa Han Thai,thai,Thai,60.1726913,24.9202194,309.9285265594598,,4.3
Popup Showroom,cocktailbars,Cocktail Bars,60.166509,24.9306031,609.5863792849972,€€€,5.0
Wagocoro,sushi,Sushi Bars,60.1807252,24.9252809,754.1660128692895,€€,4.9
Mizu,japanese,Japanese,60.17477,24.92566,68.67280950988682,€€,4.9
Marocco,coffee,Coffee & Tea,60.1750488,24.9282303,86.08048964078041,,4.9
PASSIO Keittiö ja Baari,modern_european,Modern European,60.1670838,24.9369496,918.0737485322328,€€€€,4.8
Phó Viét,vietnamese,Vietnamese,60.1678284709583,24.9374913705416,866.2622377140749,,4.8
Soup,vegetarian,Vegetarian,60.1807613030336,24.9246104825112,766.8381276035226,€,4.8
Bar Favela,bars,Bars,60.1721191,24.9204693,490.2779606393487,€€,4.8
Patisserie Teemu & Markus,desserts,Desserts,60.1678773247786,24.9379374190249,876.8285794084198,€,4.7
Kafe Moskova,russian,Russian,60.1670113,24.9338894,862.6412712736196,€€,4.7
Momo Toko,ramen,Ramen,60.16616,24.9339,937.9907707562853,,4.7
Karl Johan,scandinavian,Scandinavian,60.1680266,24.9389719,907.1674317675993,€€€,4.7
Fisken på Disken,seafood,Seafood,60.1693314661659,24.9338641883605,615.8681151071362,,4.6
Classic Pizza,pizza,Pizza,60.1685237503237,24.9424013740297,1000.7099698051961,€€,4.6
Voffeli & Kaffeli,waffles,Waffles,60.1752208025119,24.9244651934071,241.2346521434336,,4.6
Kino Andorra & Dubrovnik,danceclubs,Dance Clubs,60.1670113,24.9338894,862.6412712736196,€€,4.6
Kissakahvila Helkatti,coffee,Coffee & Tea,60.1672089,24.933314,816.7950075631355,€€,4.6
Hoshito,japanese,Japanese,60.1715202,24.9259109,323.4336929779736,€€€,4.6
Bar Mendocino,pubs,Pubs,60.1657849,24.931525,942.7092845046665,€,4.5
Deli & Cafe Corretto,delis,Delis,60.17362,24.93174,203.2620096607489,,5.0
Lukla,himalayan,Himalayan/Nepalese,60.1815641829252,24.9265288173329,835.1073679438747,€€,4.5
Haru Sushi,sushi,Sushi Bars,60.1649,24.93562,1079.1817183317264,,5.0
Hoku,hawaiian,Hawaiian,60.1693803135216,24.9339735867197,614.3212062891521,€€,4.5
El Greco,greek,Greek,60.16597,24.94489,1308.609104997059,€€,4.5
Domo,japanese,Japanese,60.1665611,24.9349804,935.1014040715313,€€€,4.4
Kirjasto 10,libraries,Libraries,60.1714751267411,24.9387678587029,653.2986320582207,,4.4
Rulla,vietnamese,Vietnamese,60.1676712,24.9375,876.1078329820376,€€,4.4
A21 Decades,lounges,Lounges,60.1667658,24.9372628,957.2629728301961,€€€,4.4
Botta,restaurants,Restaurants,60.1739693,24.9314995,173.27192288588685,,4.4
Milli Miglia,bars,Bars,60.16494,24.93192,1022.9885736111405,€€,4.4
Farang,asianfusion,Asian Fusion,60.171019,24.9335388,452.2778752335052,€€€€,4.4
Ravintola Kuu,french,French,60.1802078365307,24.9252714679363,698.2008263727155,€€€,4.4
Ravintola Aito,scandinavian,Scandinavian,60.1756592,24.9209709,429.2336005735749,€€€€,4.4
Umeshu,sushi,Sushi Bars,60.1774361010774,24.9246255812324,420.3370128615965,€€€,4.4
YTHS Töölö,physicians,Doctors,60.1822395,24.9228802,936.9339058356007,,4.4
Ravintola KuuKuu,scandinavian,Scandinavian,60.175213025186,24.924883187958,221.27889775461958,€€€,4.3
Cafe Yrjö,coffee,Coffee & Tea,60.1683083,24.93894,903.4938197927438,€€€,4.3
Twisted Street Kitchen,asianfusion,Asian Fusion,60.1705391,24.9282393,395.95954103772374,€,4.3
Kippo,juicebars,Juice Bars & Smoothies,60.16881,24.937288,773.7302202967601,€,4.3
Pastor,latin,Latin American,60.1660614,24.9430008,1214.9704405193518,€€€,4.3
Shanti,yoga,Yoga,60.1758308,24.9226704,737.7112302006778,,4.3
Linko Pizzabar,pizza,Pizza,60.181794284692,24.9252077433968,871.4181292505876,€€,4.3
100 Dogs,cocktailbars,Cocktail Bars,60.1666505261397,24.9308481417667,841.1928868271401,€€,4.3
Aa Han Thai,thai,Thai,60.1726913,24.9202194,474.05139251866734,,4.3
Popup Showroom,cocktailbars,Cocktail Bars,60.166509,24.9306031,854.4809755779006,€€€,5.0
Eat Poke Helsinki,seafood,Seafood,60.16958,24.94461,1074.1653421053882,,5.0
Soma,hotdogs,Fast Food,60.16952,24.9405,791.5050193404153,,5.0
Penelope,restaurants,Restaurants,60.17002,24.94596,1066.8546326543383,,5.0
SIS. Deli & Cafe,juicebars,Juice Bars & Smoothies,60.1676788,24.9397507,950.3235649284031,€€,4.3
Döner Harju,kebab,Kebab,60.1698629067976,24.9412618211675,862.4805351047872,,5.0
Bar Bhangra,bars,Bars,60.1746763096013,24.9218718083401,355.79322499306915,€,4.3
Wagocoro,sushi,Sushi Bars,60.1807252,24.9252809,538.4059963832002,€€,4.9
Mizu,japanese,Japanese,60.17477,24.92566,348.706260469925,€€,4.9
Marocco,coffee,Coffee & Tea,60.1750488,24.9282303,352.01580695119276,,4.9
PASSIO Keittiö ja Baari,modern_european,Modern European,60.1670838,24.9369496,1285.5700764203218,€€€€,4.8
Phó Viét,vietnamese,Vietnamese,60.1678284709583,24.9374913705416,1242.0246089525142,,4.8
Soup,vegetarian,Vegetarian,60.1807613030336,24.9246104825112,532.530823439799,€,4.8
Bar Favela,bars,Bars,60.1721191,24.9204693,462.83489800524995,€€,4.8
Patisserie Teemu & Markus,desserts,Desserts,60.1678773247786,24.9379374190249,1254.7718960628708,€,4.7
Karl Johan,scandinavian,Scandinavian,60.1680266,24.9389719,1290.099466556872,€€€,4.7
Fisken på Disken,seafood,Seafood,60.1693314661659,24.9338641883605,984.1050938978473,,4.6
Voffeli & Kaffeli,waffles,Waffles,60.1752208025119,24.9244651934071,150.33686269981462,,4.6
Kissakahvila Helkatti,coffee,Coffee & Tea,60.1672089,24.933314,1158.3595145640743,€€,4.6
Hoshito,japanese,Japanese,60.1715202,24.9259109,557.2909309818768,€€€,4.6
Deli & Cafe Corretto,delis,Delis,60.17362,24.93174,589.6812670691099,,5.0
Lukla,himalayan,Himalayan/Nepalese,60.1815641829252,24.9265288173329,649.068005680578,€€,4.5
Daddy Greens Pizzabar,pizza,Pizza,60.18503,24.92031,978.9649056552257,,4.5
Hoku,hawaiian,Hawaiian,60.1693803135216,24.9339735867197,983.8826392971109,€€,4.5
Kirjasto 10,libraries,Libraries,60.1714751267411,24.9387678587029,1041.104367995249,,4.4
Rulla,vietnamese,Vietnamese,60.1676712,24.9375,1251.88779031888,€€,4.4
Botta,restaurants,Restaurants,60.1739693,24.9314995,551.4343727393555,,4.4
Farang,asianfusion,Asian Fusion,60.171019,24.9335388,835.8851561964715,€€€€,4.4
Ravintola Kuu,french,French,60.1802078365307,24.9252714679363,483.582223807435,€€€,4.4
Ravintola Aito,scandinavian,Scandinavian,60.1756592,24.9209709,100.36916966890271,€€€€,4.4
Umeshu,sushi,Sushi Bars,60.1774361010774,24.9246255812324,192.9240563239051,€€€,4.4
YTHS Töölö,physicians,Doctors,60.1822395,24.9228802,667.9593049656877,,4.4
Ravintola KuuKuu,scandinavian,Scandinavian,60.175213025186,24.924883187958,169.07232545045153,€€€,4.3
Sushibar + Wine,sushi,Sushi Bars,60.1840781,24.9197946,898.7447697316892,,4.3
Töölön kirjasto,libraries,Libraries,60.1832884612179,24.9175566663552,842.991903639011,,4.3
Cafe Yrjö,coffee,Coffee & Tea,60.1683083,24.93894,1285.739880203356,€€€,4.3
Twisted Street Kitchen,asianfusion,Asian Fusion,60.1705391,24.9282393,697.5982636844121,€,4.3
Kippo,juicebars,Juice Bars & Smoothies,60.16881,24.937288,1155.4658085283065,€,4.3
Rajasaaren koirapuisto,dog_parks,Dog Parks,60.181881,24.90872,977.957760222997,,4.3
Shanti,yoga,Yoga,60.1758308,24.9226704,1074.9560603206025,,4.3
Linko Pizzabar,pizza,Pizza,60.181794284692,24.9252077433968,651.9321021579883,€€,4.3
Aa Han Thai,thai,Thai,60.1726913,24.9202194,402.2747508780932,,4.3
Soma,hotdogs,Fast Food,60.16952,24.9405,1181.740225719545,,5.0
SIS. Deli & Cafe,juicebars,Juice Bars & Smoothies,60.1676788,24.9397507,1332.3154832651824,€€,4.3
Bar Bhangra,bars,Bars,60.1746763096013,24.9218718083401,160.97930478145898,€,4.3
Oodi,libraries,Libraries,60.1737602040936,24.9380516215361,903.8392049564297,,5.0
Fazer Cafe,icecream,Ice Cream & Frozen Yogurt,60.1692,24.93822,1181.0795769234137,€€,4.2
Sinne,scandinavian,Scandinavian,60.16767,24.9375,1239.730580966731,€€€,4.2
Wanhakettu,restaurants,Restaurants,60.1672287,24.9295807,1039.3026114119666,€,4.2
Atelje Finne,scandinavian,Scandinavian,60.1710091,24.9282398,647.4455959651057,€€€€,4.2
Ilves,scandinavian,Scandinavian,60.168467858672,24.9326658364929,1021.0715059022654,€€,4.1
Tin Tin Tango,breakfast_brunch,Breakfast & Brunch,60.1785088,24.9253006,310.17712548959827,€€,4.1
Troikka,russian,Russian,60.1737785,24.9200993,262.94561705662625,,4.1
India House,indpak,Indian,60.1688919,24.9367695,1128.409533088862,€€,4.1
New Bamboo Center,chinese,Chinese,60.16799,24.93588,1169.4381564988948,€,4.1
OmNam,vegan,Vegan,60.16799,24.93588,1169.4381564988948,€,4.1
Töölön Sävel,gastropubs,Gastropubs,60.1781726318713,24.9224498823596,230.48240084344593,€€,4.1
Wagocoro,sushi,Sushi Bars,60.1807252,24.9252809,181.93700446504076,€€,4.9
Mizu,japanese,Japanese,60.17477,24.92566,518.0428937083809,€€,4.9
Marocco,coffee,Coffee & Tea,60.1750488,24.9282303,505.5375959514106,,4.9
Soup,vegetarian,Vegetarian,60.1807613030336,24.9246104825112,185.42063754482712,€,4.8
Bar Favela,bars,Bars,60.1721191,24.9204693,821.845315099255,€€,4.8
Voffeli & Kaffeli,waffles,Waffles,60.1752208025119,24.9244651934071,432.016238706243,,4.6
Hoshito,japanese,Japanese,60.1715202,24.9259109,856.8680669138087,€€€,4.6
Deli & Cafe Corretto,delis,Delis,60.17362,24.93174,730.5206583602377,,5.0
Lukla,himalayan,Himalayan/Nepalese,60.1815641829252,24.9265288173329,288.4265603185856,€€,4.5
Daddy Greens Pizzabar,pizza,Pizza,60.18503,24.92031,687.1440654535595,,4.5
Kirjasto 10,libraries,Libraries,60.1714751267411,24.9387678587029,1143.25039200703,,4.4
Botta,restaurants,Restaurants,60.1739693,24.9314995,681.6480257124502,,4.4
Farang,asianfusion,Asian Fusion,60.171019,24.9335388,1017.676423012195,€€€€,4.4
Ravintola Kuu,french,French,60.1802078365307,24.9252714679363,124.88641084577797,€€€,4.4
Ravintola Aito,scandinavian,Scandinavian,60.1756592,24.9209709,451.9163364696605,€€€€,4.4
Umeshu,sushi,Sushi Bars,60.1774361010774,24.9246255812324,185.63816703178125,€€€,4.4
YTHS Töölö,physicians,Doctors,60.1822395,24.9228802,351.7772430840897,,4.4
Ravintola KuuKuu,scandinavian,Scandinavian,60.175213025186,24.924883187958,432.2123998419531,€€€,4.3
Sushibar + Wine,sushi,Sushi Bars,60.1840781,24.9197946,621.3625592193806,,4.3
Töölön kirjasto,libraries,Libraries,60.1832884612179,24.9175566663552,617.8763081609526,,4.3
Twisted Street Kitchen,asianfusion,Asian Fusion,60.1705391,24.9282393,969.6755992157971,€,4.3
Rajasaaren koirapuisto,dog_parks,Dog Parks,60.181881,24.90872,945.3391129107445,,4.3
Linko Pizzabar,pizza,Pizza,60.181794284692,24.9252077433968,300.0733186994922,€€,4.3
Aa Han Thai,thai,Thai,60.1726913,24.9202194,762.8290084249046,,4.3
Soma,hotdogs,Fast Food,60.16952,24.9405,1301.6146468685156,,5.0
Bar Bhangra,bars,Bars,60.1746763096013,24.9218718083401,519.6147486544914,€,4.3
Oodi,libraries,Libraries,60.1737602040936,24.9380516215361,938.8837565950527,,5.0
Atelje Finne,scandinavian,Scandinavian,60.1710091,24.9282398,908.6893620805386,€€€€,4.2
Tin Tin Tango,breakfast_brunch,Breakfast & Brunch,60.1785088,24.9253006,69.70001660325839,€€,4.1
Troikka,russian,Russian,60.1737785,24.9200993,623.2869216867236,,4.1
Mountain,himalayan,Himalayan/Nepalese,60.1863289,24.9166298,909.945956761354,€€,4.1
Töölön Sävel,gastropubs,Gastropubs,60.1781726318713,24.9224498823596,170.26249122438358,€€,4.1
Benjam's Bistro,italian,Italian,60.1736717,24.9293404,676.7542602207762,€€,4.1
Fafa's,mideastern,Middle Eastern,60.1701094,24.9282222,1016.4510603623078,€,4.1
Oral Hammaslääkärit,generaldentistry,General Dentistry,60.18222,24.92092,394.36266662436094,,5.0
Burger King,burgers,Burgers,60.17038,24.940636,1302.8831389343811,€,4.0
Väentupa,sportsbars,Sports Bars,60.1707306,24.934,1016.3719677331823,,5.0
Ravintola Buddha,food,Food,60.1726668,24.9320088,816.2464634418149,,5.0
Tanskalainen Voileipä,sandwiches,Sandwiches,60.17496,24.92922,506.019748701389,,5.0
Jänö,foodstands,Food Stands,60.1742147499342,24.9308367250901,634.7159007146024,,5.0
Ristorante Lo Stretto,italian,Italian,60.1702,24.94146,1368.7332981627524,,5.0
Daruma,sushi,Sushi Bars,60.1750646893393,24.9268095235212,460.9632841632897,,5.0
Elite,scandinavian,Scandinavian,60.1765866118968,24.9230112962382,298.35346697855465,€€€,4.0
Perho,french,French,60.1708717,24.9212303,937.1818367695558,€€,4.0
Don Angelo,italian,Italian,60.1829233737037,24.9262084248486,431.25102187681375,,4.0
Picnic,coffee,Coffee & Tea,60.1797326544536,24.9233973026276,108.87237187759436,€,5.0
Sushibar+wine,sushi,Sushi Bars,60.1702155592826,24.9414505665228,1346.751028652233,,5.0
Hanken Bibliotek,libraries,Libraries,60.17079,24.92437,879.7373161463537,,5.0
Sushi Panda,sushi,Sushi Bars,60.18326,24.92388,465.0878000544453,,5.0
Vastarannan Kiiski,restaurants,Restaurants,60.174140897385,24.922029621553,573.8180967132307,€€,4.0
Sen Chay,vegetarian,Vegetarian,60.1778816903161,24.9507051534424,343.292040244284,€,4.7
Pinto B'staurant,thai,Thai,60.1876219771893,24.9641126468138,1104.6895918585997,€,4.7
Kallion kirjasto,libraries,Libraries,60.1836153027195,24.9536300322936,381.91749507033205,,4.6
Soppakeittiö,soup,Soup,60.180093561669,24.9511906206237,133.5815615037988,€,4.6
Ask,scandinavian,Scandinavian,60.1721611,24.9558907,1020.5378996639154,€€€€,4.5
Deli & Cafe Corretto,delis,Delis,60.17362,24.93174,1285.2719918472008,,5.0
Solmu Pub,pubs,Pubs,60.18819,24.95748,936.2976556966345,€,4.8
Kaisaniemen puiston kioski,kiosk,Kiosk,60.1735115,24.9496593,969.1789768027999,,4.5
Lie Mi,vietnamese,Vietnamese,60.1857213,24.961577,860.6268308339999,€€,4.8
Flying Dutch,musicvenues,Music Venues,60.1768941813989,24.9490928649902,445.74987200638344,€€,4.5
Musta Kissa,bars,Bars,60.1823900253219,24.9468823023268,216.40189273801744,€,4.4
Soi soi,vegetarian,Vegetarian,60.1884311,24.9587276,983.4682405230699,€,4.4
Kaiku,danceclubs,Dance Clubs,60.1837558848643,24.9598434879193,658.98911206475,€€,4.4
Toveri,wine_bars,Wine Bars,60.1840515,24.9457092,416.380330800936,€€,4.4
Sandro,breakfast_brunch,Breakfast & Brunch,60.18313,24.94839,250.66957872012594,€€€,4.3
Döner Harju,kebab,Kebab,60.1886292593151,24.9532030745918,884.7989055535154,€,4.3
Silvoplee,vegetarian,Vegetarian,60.1814518638294,24.9492035894427,62.31796800740573,€€,4.3
Kaisla,pubs,Pubs,60.1719284,24.9468193,1007.2218600746687,€€,4.3
Kolmon3n,burgers,Burgers,60.1821012,24.9501554,139.9454587539473,€€,4.3
Way Bakery and Wine Bar,bakeries,Bakeries,60.18453,24.95357,454.5547079851363,,5.0
Bali Bagus Helsinki,indonesian,Indonesian,60.1797194,24.9612648,669.0585344714624,,5.0
Kolo,vegan,Vegan,60.18396,24.95742,555.4857921148981,,5.0
Kulturkontakt Nord,libraries,Libraries,60.1721770783904,24.9482131004333,972.1618111500653,,5.0
Bali Brunch,indonesian,Indonesian,60.1887,24.9578,962.6321279777816,,5.0
Oodi,libraries,Libraries,60.1737602040936,24.9380516215361,1011.9859615435652,,5.0
Onda,mediterranean,Mediterranean,60.184314945045,24.9601788186547,706.6558517265368,€€,4.2
Kannunvalajien Kuppala,bars,Bars,60.1735802,24.9510002,838.8955528693817,€,4.2
Svenska Klubben,restaurants,Restaurants,60.1740494,24.9593201,959.9854393794539,€€€€,4.7
Fafa's,mideastern,Middle Eastern,60.1870973757324,24.9662411326682,1158.3812929573876,€,4.2
Kolme Kruunua,scandinavian,Scandinavian,60.174376987984,24.958932832065,896.6524870172658,€€,4.2
Kuudes Linja,danceclubs,Dance Clubs,60.1837471809973,24.9595722556114,645.4137921723409,€€€,4.1
Molotow,divebars,Dive Bars,60.1886597,24.9534492,865.136234961116,€€,4.1
Street Gastro,foodtrucks,Food Trucks,60.1884589554812,24.9578529596329,961.7023590805316,€,4.1
Kombo,tapasmallplates,Tapas/Small Plates,60.1883408,24.964871,1190.0274973204255,,4.1
Korea House,korean,Korean,60.1728592,24.9570103,977.9706951279351,€€,4.1
Bro,scandinavian,Scandinavian,60.1771330506613,24.95125592775,431.2541181349066,€€€,4.1
Ravintola Buddha,food,Food,60.1726668,24.9320088,1327.7996011136236,,5.0
Oral,dentists,Dentists,60.1819992,24.9545403,327.18943691471975,,5.0
Ton Khaow,thai,Thai,60.1873901678806,24.9591993060961,902.4066402669448,,5.0
Pompei,italian,Italian,60.1743813,24.9527702,744.4979458654553,€€,4.0
Zen Sushi - sushi & sake,japanese,Japanese,60.1743469,24.9528839,753.7087035782286,€€,4.0
Social Burgerjoint,burgers,Burgers,60.1884023,24.9645183,1180.9104046875061,,4.0
Cafe II-Linja 23,restaurants,Restaurants,60.1832085,24.9451809,338.1225890078457,,5.0
SOUP Kallio,vegetarian,Vegetarian,60.1870364343619,24.9655186157729,1122.391146806267,,5.0
Americana Pizzeria,pizza,Pizza,60.18048,24.9501,48.62553631516228,,5.0
Happy Garden,chinese,Chinese,60.188549,24.9603004,1047.9507361547521,€,4.0
namnam,vietnamese,Vietnamese,60.1880066,24.9533259,818.0670249689637,,5.0
Norilla,comfortfood,Comfort Food,60.1732351,24.9590707,1001.9236760850928,,5.0
Oppimiskeskus Minerva,collegeuniv,Colleges & Universities,60.175235566064,24.953188890984,663.7888952433658,,4.0
FinDesh,pubs,Pubs,60.18238,24.95383,317.5010005074367,,5.0
Sen Chay,vegetarian,Vegetarian,60.1778816903161,24.9507051534424,559.6621259353111,€,4.7
Pinto B'staurant,thai,Thai,60.1876219771893,24.9641126468138,753.8373412552004,€,4.7
Kallion kirjasto,libraries,Libraries,60.1836153027195,24.9536300322936,259.0321121391369,,4.6
Soppakeittiö,soup,Soup,60.180093561669,24.9511906206237,369.5212617154305,€,4.6
Solmu Pub,pubs,Pubs,60.18819,24.95748,707.0549699922893,€,4.8
Lie Mi,vietnamese,Vietnamese,60.1857213,24.961577,500.30227933891086,€€,4.8
Flying Dutch,musicvenues,Music Venues,60.1768941813989,24.9490928649902,701.0338653839262,€€,4.5
Musta Kissa,bars,Bars,60.1823900253219,24.9468823023268,551.0597985178064,€,4.4
Soi soi,vegetarian,Vegetarian,60.1884311,24.9587276,734.0019238295915,€,4.4
Kaiku,danceclubs,Dance Clubs,60.1837558848643,24.9598434879193,266.27529970357824,€€,4.4
Toveri,wine_bars,Wine Bars,60.1840515,24.9457092,663.1744958188648,€€,4.4
Sandro,breakfast_brunch,Breakfast & Brunch,60.18313,24.94839,487.9765243056278,€€€,4.3
Lihakauppa Roslund,burgers,Burgers,60.1897720412185,24.9717521735413,1203.9583863996868,€€,4.3
Döner Harju,kebab,Kebab,60.1886292593151,24.9532030745918,774.2323942786574,€,4.3
Silvoplee,vegetarian,Vegetarian,60.1814518638294,24.9492035894427,422.96462155552507,€€,4.3
Kolmon3n,burgers,Burgers,60.1821012,24.9501554,368.06867982349206,€€,4.3
Way Bakery and Wine Bar,bakeries,Bakeries,60.18453,24.95357,329.06740360071325,,5.0
Bali Bagus Helsinki,indonesian,Indonesian,60.1797194,24.9612648,346.03290672060854,,5.0
Kolo,vegan,Vegan,60.18396,24.95742,236.07018714355493,,5.0
Bali Brunch,indonesian,Indonesian,60.1887,24.9578,732.6901529218661,,5.0
