Name,Category ID,Category Name,Latitude,Longitude,Distance,Popularity,Price,Rating,Description
Ateljee Bar,13013,Hotel Bar,60.167947,24.939173,785,0.9915217250743567,3.0,7.8,"Climb the hotel's spiral staircase to Ateljee Bar at the top of the city (70 m high). It is hard to say what the major attraction is: is it the iced Mojitos, the works of young artists or the magnificent views over Helsinki?"
SalamaNation,13006,Beer Bar,60.167384,24.935229,797,0.996468058968059,,7.8,"We are SalamaNation, a bar that focuses on craft beer. We have 20 taps and good selection of cans & bottles. We will have also your favourite beer cocktails and of course wines."
Street Pride,13011,Gay Bar,60.16655028686842,24.930920898914337,861,0.9891617095564464,2.0,7.8,
Boothill,13010,Dive Bar,60.164733,24.933151,633,0.9926694038536144,2.0,7.8,
Bardot,13027,Bistro,60.168216,24.94765,864,0.9817260442260443,,7.7,
Boon Nam - Restaurant,13072,Asian Restaurant,60.1669,24.940899,657,0.9869067632225527,2.0,7.7,
Ravintola Merimakasiini,13338,Seafood Restaurant,60.160806,24.926646,838,0.9822190611664295,3.0,7.7,"Viihtyisä kala- ja äyriäisruokiin erikoistunut satamaravintola Hietalahdenrannassa!. Kaikki, jotka ovat menettäneet sydänmensä merelle ja merielämälle, nauttivat varmasti Merimakasiinin tunnelmasta."
Ravintola Kannas,13065,Restaurant,60.163728,24.924669,994,0.994528320186215,2.0,7.6,
Cafe Aalto,10000,Arts and Entertainment,60.167966,24.943665,780,0.9973409414198888,1.0,7.6,
Friends & Brgrs,13031,Burger Joint,60.169558,24.944774,965,0.9903497995603259,2.0,7.6,Serving great burgers since early 2014.
Burger King,13145,Fast Food Restaurant,60.169211,24.946777,953,0.9885312944523471,1.0,7.5,"Herkullinen ruoka on aina etusijalla. BURGER KING on vuonna 1954 perustettu, nyt maailman toiseksi suurin hampurilaisketju. Ravintolamme ovat tunnettuja korkealaatuisesta, maukkaasta ja edullisesta ruoasta."
Leijuva Lahna,13006,Beer Bar,60.166817,24.934565,760,0.9882726626147679,3.0,7.5,"Leijuva Lahna on klassinen, mutta samalla kepeä olutravintola. Ravintolassa on 74 asiakaspaikkaa, 18 henkilön kabinetti sekä kesäterassi. Lahnan tiskillä on vaikuttava 19 olut- ja siiderihanan rivistö. Olutvalikoima on painottunut belgialaisiin tuotteisiin."
Halikarnas,13030,Buffet,60.164972,24.926088,974,0.9906326781326781,2.0,7.4,
Bastard Burgers,13031,Burger Joint,60.169272,24.945236,938,0.9963144963144963,1.0,7.4,
Bryggeri Helsinki,13006,Beer Bar,60.168104,24.951737,961,0.9885151299624984,3.0,7.4,
The Cock,13003,Bar,60.165521,24.949913,667,0.9903659640501746,3.0,7.3,"Eatery, rotisserie ja baari. Hyvää ruokaa ja juomaa aamusta pitkälle yöhön. Rotisseriessa paistuu The Cockin kananpoika. Menussa on aina sesongin kasvisruokia, tuoreita ostereita ja hyvä pihvi. Baarista cocktaileja, käsityöläisoluita ja talon omia limonadeja. Alkuviinejä saat alakerrasta."
Eerikin Pippuri,13145,Fast Food Restaurant,60.166621,24.933111,788,0.9941969481443166,2.0,7.3,Kebab
K-Market Lönkan Herkku,13039,Deli,60.164392,24.933567,590,0.9939706452864348,,7.3,
Café Ekberg,13034,Café,60.164759,24.937748,474,0.99589421957843,3.0,7.2,"Taitavat leipurimme, kondiittorimme ja kokkimme ovat hemmotelleet asiakkaitamme kotimaisilla ja kansainvälisillä herkuilla jo yli puolitoista vuosisataa. Aito ja lämminhenkinen asiakaspalvelu, laadukkaat raaka-aineet sekä ammattiylpeys ovat aina olleet perusarvojamme."
Version,13068,American Restaurant,60.164962,24.951044,674,0.9898082891503944,2.0,7.1,
The Riff,13003,Bar,60.164177,24.943535,350,0.9904144575197207,2.0,7.1,"Cold beer, fresh and professional cocktails, specialty coffees; a rock n' roll bar with no limits!"
Café Carusel,13034,Café,60.153769,24.942543,804,0.996977240398293,2.0,7.1,"Talo meren rannalla. Carusel on koko perheen kahvila ja leipomo meren syleilyssä aivan Helsingin keskustan kupeessa. Vuodesta 1996 perheyrityksemme on yhdistänyt laadukkaita raaka-aineita, vihreitä arvoja ja kodikasta tunnelmaa."
Ravintola Bröd,13336,Scandinavian Restaurant,60.163889,24.936436,437,0.9840133195396353,2.0,7.0,
Apéro,13010,Dive Bar,60.164197,24.929628,223,0.9855246993404888,2.0,9.4,Viihtyisä ranskalaishenkinen kortteliravintola Kampissa. Laadukas valikoima viinejä myös laseittain.
Kaffa Roastery,13034,Café,60.158463,24.934133,499,0.992038988749515,2.0,9.0,
Gran Delicato,13034,Café,60.165208,24.932348,364,0.9918692616061037,2.0,9.0,
Levant,13309,Middle Eastern Restaurant,60.164244,24.93623,426,0.9923865252812621,2.0,9.0,
Kaffecentralen,13034,Café,60.167698,24.932702,633,0.9952557222294064,2.0,8.9,
Birgitta Hernesaari,13034,Café,60.153736,24.931977,948,0.9942050303892409,2.0,8.8,
Thai Vegan Kitchen,13377,Vegan and Vegetarian Restaurant,60.166772,24.929654,508,0.9922814560972456,2.0,8.7,
One Pint Pub,13006,Beer Bar,60.162716,24.920258,525,0.9980440967283073,2.0,8.7,"Mon-Thu 15-24 (at least), Fri 13-02 (sharp), Sat 13-02 (sharp), Sun 13-24 (at least)."
St. George Bakery,13002,Bakery,60.167066,24.941035,827,0.990075003232898,1.0,8.7,
Pueblo Bar y Taqueria,13303,Mexican Restaurant,60.165336,24.92937,348,0.98208974524764,2.0,8.6,"A great place to hang out, eat some wonderful Mexican food with Mexican & Latin American coctails. Great staff, great athmosphere and also hosting some really nice events."
Olutravintola Pikkulintu,13006,Beer Bar,60.165956,24.936742,570,0.9952314754946334,,8.5,
Gaijin,13263,Japanese Restaurant,60.165979,24.942132,805,0.9872947109789215,3.0,8.4,"Upealla paikalla Bulevardin ja Yrjönkadun kulmassa sijaitsevassa ravintolassamme modernit maut yhdistyvät rohkeasti Japanin, Korean ja Pohjois-Kiinan perinteisiin aromeihin."
The Wintergarden Bar,13013,Hotel Bar,60.1669,24.940899,809,0.989153627311522,3.0,8.4,
Bier-Bier,13006,Beer Bar,60.165645,24.944344,895,0.9941080434501487,,8.1,Beer bar with great atmosphere in the heart of Helsinki.
Black Door,13006,Beer Bar,60.164177,24.943535,795,0.995546683046683,2.0,8.0,"Tervetuloa englantilaisen pubikulttuurin helmeen. Meiltä löydät aina lämmintä pubitunnelmaa, sekä maittavia oluita. Life is too short to drink bad beer."
Lie Mi - Bulevardi,13379,Vietnamese Restaurant,60.163764,24.934444,314,0.9957406569248675,2.0,8.0,
Ruoholahden kanava,13065,Restaurant,60.161499,24.916774,718,0.9954820250872882,,8.0,"Ruoholahdenkanava on Helsingin kantakaupungin länsiosassa sijaitseva, 1990-luvun alussa rakennettu kanava, joka johtaa Hietalahdesta Ruoholahteen ja erottaa Jätkäsaaren mantereesta. Kanava kulkee länsi-itä-suunnassa."
Forza,13064,Pizzeria,60.158477,24.933881,473,0.9847892150523729,1.0,8.0,
Putte's Bar & Pizza,13003,Bar,60.167468,24.939078,782,0.9910691193585931,2.0,8.0,
Pub Ludvig,13018,Pub,60.165988,24.94562,975,0.9925158412000518,1.0,7.9,
The Plaza - Wine & Craft Beer,13025,Wine Bar,60.1691,24.934947,819,0.9981976593818699,2.0,7.9,
Pub Peräkammari,13006,Beer Bar,60.167731,24.937404,747,0.9889919824130351,,7.9,
Ateljee Bar,13013,Hotel Bar,60.167947,24.939173,825,0.9915217250743567,3.0,7.8,"Climb the hotel's spiral staircase to Ateljee Bar at the top of the city (70 m high). It is hard to say what the major attraction is: is it the iced Mojitos, the works of young artists or the magnificent views over Helsinki?"
SalamaNation,13006,Beer Bar,60.167384,24.935229,652,0.996468058968059,,7.8,"We are SalamaNation, a bar that focuses on craft beer. We have 20 taps and good selection of cans & bottles. We will have also your favourite beer cocktails and of course wines."
Street Pride,13011,Gay Bar,60.16655028686842,24.930920898914337,488,0.9891617095564464,2.0,7.8,
Boothill,13010,Dive Bar,60.164733,24.933151,340,0.9926694038536144,2.0,7.8,
Boon Nam - Restaurant,13072,Asian Restaurant,60.1669,24.940899,809,0.9869067632225527,2.0,7.7,
Ravintola Merimakasiini,13338,Seafood Restaurant,60.160806,24.926646,229,0.9822190611664295,3.0,7.7,"Viihtyisä kala- ja äyriäisruokiin erikoistunut satamaravintola Hietalahdenrannassa!. Kaikki, jotka ovat menettäneet sydänmensä merelle ja merielämälle, nauttivat varmasti Merimakasiinin tunnelmasta."
Ravintola Lasipalatsi,13032,"Cafe, Coffee, and Tea House",60.170032,24.936409,946,0.9894688348635717,,7.7,
Ravintola Kannas,13065,Restaurant,60.163728,24.924669,325,0.994528320186215,2.0,7.6,
Naughty Brgr,13031,Burger Joint,60.165784,24.936501,547,0.991392409155567,2.0,7.6,
Farang,13072,Asian Restaurant,60.170905,24.93275,981,0.9812491917755075,2.0,7.6,
Leijuva Lahna,13006,Beer Bar,60.166817,24.934565,579,0.9882726626147679,3.0,7.5,"Leijuva Lahna on klassinen, mutta samalla kepeä olutravintola. Ravintolassa on 74 asiakaspaikkaa, 18 henkilön kabinetti sekä kesäterassi. Lahnan tiskillä on vaikuttava 19 olut- ja siiderihanan rivistö. Olutvalikoima on painottunut belgialaisiin tuotteisiin."
Ravintola Mount Everest-Kamppi,13194,Himalayan Restaurant,60.167119,24.927652,558,0.9830434501487133,1.0,7.4,"We are humbly proud to serve the unique tastes from the Mountains of Nepal since 1999. Mr. Sharma being the first Nepalese to venture into the food and hospitality business since 1989, an authentic taste of Nepalese cuisine to invigorate your senses is guaranteed!"
Halikarnas,13030,Buffet,60.164972,24.926088,367,0.9906326781326781,2.0,7.4,
WineCellars,13025,Wine Bar,60.167451,24.93797,741,0.967388141730247,2.0,7.4,
Eerikin Pippuri,13145,Fast Food Restaurant,60.166621,24.933111,526,0.9941969481443166,2.0,7.3,Kebab
K-Market Lönkan Herkku,13039,Deli,60.164392,24.933567,324,0.9939706452864348,,7.3,
Café Ekberg,13034,Café,60.164759,24.937748,528,0.99589421957843,3.0,7.2,"Taitavat leipurimme, kondiittorimme ja kokkimme ovat hemmotelleet asiakkaitamme kotimaisilla ja kansainvälisillä herkuilla jo yli puolitoista vuosisataa. Aito ja lämminhenkinen asiakaspalvelu, laadukkaat raaka-aineet sekä ammattiylpeys ovat aina olleet perusarvojamme."
Teerenpeli Helsinki,13006,Beer Bar,60.170215,24.933477,913,0.9956275054959266,3.0,7.2,
Konttiravintola Morton,13031,Burger Joint,60.162805,24.922519,402,0.9922976205870943,1.0,7.2,"Breakfast: Tue-Fri from 8:00 to 11:00, Weekends from 8.00/9:00 to 14:00. Lunch: Tue-Fri 10:30 - 14:00"
Haru,13276,Sushi Restaurant,60.164995,24.935654,452,0.9883615673089358,2.0,7.1,
DIF Döner,13288,Kebab Restaurant,60.163256,24.916327,748,0.9932917367127894,,7.1,
The Riff,13003,Bar,60.164177,24.943535,786,0.9904144575197207,2.0,7.1,"Cold beer, fresh and professional cocktails, specialty coffees; a rock n' roll bar with no limits!"
Ravintola Bröd,13336,Scandinavian Restaurant,60.163889,24.936436,417,0.9840133195396353,2.0,7.0,
Sky Express,13064,Pizzeria,60.16828,24.935268,733,0.988967735678262,1.0,7.0,
Haiku,13276,Sushi Restaurant,60.169745,24.936871,927,0.989266778740463,2.0,6.9,
The Old Irish Pub,13010,Dive Bar,60.167879,24.940609,872,0.9970418983576879,,6.8,
Phở Việt - Vietnamese Kitchen,13379,Vietnamese Restaurant,60.167793,24.937554,758,0.988507047717574,2.0,6.7,
Itsudemo,13276,Sushi Restaurant,60.17058,24.934274,964,0.988159511185827,2.0,6.7,"Tarjoamme joka päivä edullisen sushibuffetin niin lounaalla kuin illallisellakin. Buffetissa on tarjolla kattava valikoima erilaisia susheja sekä Teppanyaki grilli. Meiltä löytyy lisäksi À la carte -lista, ja ruoka on myös mahdollista ottaa mukaan."
Apéro,13010,Dive Bar,60.164197,24.929628,545,0.9855246993404888,2.0,9.4,Viihtyisä ranskalaishenkinen kortteliravintola Kampissa. Laadukas valikoima viinejä myös laseittain.
Central Library Oodi (Keskustakirjasto Oodi),12080,Library,60.173705,24.938034,924,0.9997575326522695,,9.3,
Kaffa Roastery,13034,Café,60.158463,24.934133,815,0.992038988749515,2.0,9.0,
Gran Delicato,13034,Café,60.165208,24.932348,373,0.9918692616061037,2.0,9.0,
Pompier ESPA,13148,French Restaurant,60.166947,24.949194,599,0.9934048881417302,3.0,9.0,
Kaffecentralen,13034,Café,60.167698,24.932702,442,0.9952557222294064,2.0,8.9,
La Torrefazione,13034,Café,60.168764,24.943823,465,0.9890808871072029,2.0,8.8,
Thai Vegan Kitchen,13377,Vegan and Vegetarian Restaurant,60.166772,24.929654,547,0.9922814560972456,2.0,8.7,
St. George Bakery,13002,Bakery,60.167066,24.941035,223,0.990075003232898,1.0,8.7,
Juova Hanahuone,13006,Beer Bar,60.171119,24.947052,781,0.998868485710591,,8.6,
Salutorget,13336,Scandinavian Restaurant,60.168006,24.951856,766,0.9924915944652787,3.0,8.6,Ravintola Salutorget on skandinaavinen bistro Brofeltin talossa Sarvikuonon korttelissa Helsingin sydämessä.
Olutravintola Pikkulintu,13006,Beer Bar,60.165956,24.936742,149,0.9952314754946334,,8.5,
Pizzeria Via Tribunali,13064,Pizzeria,60.168472,24.951741,782,0.9889030777188672,2.0,8.5,
Ravintola Story,13065,Restaurant,60.166226,24.95278,762,0.9948273632484159,,8.4,"Cafe-restaurant Story is the gem of the Old Market Hall in Helsinki. It offers straightforward market hall food, enjoying hte ingredients found at the market hall and the market square."
The Wintergarden Bar,13013,Hotel Bar,60.1669,24.940899,203,0.989153627311522,3.0,8.4,
La Torrefazione,13034,Café,60.170754,24.936207,626,0.9975187508082245,1.0,8.4,
Robert's Coffee Jugend,13034,Café,60.168094,24.950734,714,0.9927825552825553,1.0,8.4,
Musiikkitalo,10037,Concert Hall,60.173516,24.934199,952,0.9988523212207423,,8.2,"Kaikille avoin konserttikeskus ja kohtauspaikka. Musiikkitalo on kaikille avoin konserttikeskus ja kohtauspaikka Helsingin keskustassa. 1704-paikkaisen, erityisesti akustiselle musiikille suunnitellun Konserttisalin lisäksi talossa on viisi pienempää salia, joilla kaikilla on erilainen, tarkoituk..."
Ravintola Kappeli,13034,Café,60.167332,24.950306,659,0.9982623173412647,2.0,8.2,"Esplanadin helmi – tarinaa jo vuodesta 1867. Kappelin vetovoimalla on pitkät perinteet. Espan puiston kauneus, lasiverannan avaruus, rakennuksen arvokas olemus ja moderni keittiö ovat valmiina tämän päivän asiakkaille. Kappelin salissa on tunnelmaa pariskunnille ja puitteet suuremmille seurueille."
Fazer Café,10000,Arts and Entertainment,60.168645,24.947804,605,0.9979147808095177,3.0,8.1,"Karl Fazer Café on modernin klassinen kahvila, jossa voit kokea makuelämyksellisen aamiaisen, lounaan tai kahvihetken. Karl Fazer Café on Kluuvikadulla, Helsingin sydämessä on ollut jo vuodesta 1891. Se on enemmän kuin kahvila; se on myös pyörryttävän ihana herkkukauppa..."
Bier-Bier,13006,Beer Bar,60.165645,24.944344,292,0.9941080434501487,,8.1,Beer bar with great atmosphere in the heart of Helsinki.
Black Door,13006,Beer Bar,60.164177,24.943535,275,0.995546683046683,2.0,8.0,"Tervetuloa englantilaisen pubikulttuurin helmeen. Meiltä löydät aina lämmintä pubitunnelmaa, sekä maittavia oluita. Life is too short to drink bad beer."
Lie Mi - Bulevardi,13379,Vietnamese Restaurant,60.163764,24.934444,308,0.9957406569248675,2.0,8.0,
The Plaza - Wine & Craft Beer,13025,Wine Bar,60.1691,24.934947,480,0.9981976593818699,2.0,7.9,
Pub Peräkammari,13006,Beer Bar,60.167731,24.937404,285,0.9889919824130351,,7.9,
Kaisla,13006,Beer Bar,60.172154,24.946808,851,0.9982865640760378,2.0,7.9,"Kaisaniemen metroaseman kupeessa Vilhonkadulla sijaitsevassa Kaislaan voit astua sisään joko Vilhonkadun tai Vuorikadun puolelta. Tulijalle aukeaa olutmaailma koko rikkaudessaan. Silmiin osuu Suomen uljain hanarivistö, josta täytetään tuopit 30:llä eurooppalaisella aatelioluella."
Ateljee Bar,13013,Hotel Bar,60.167947,24.939173,294,0.9915217250743567,3.0,7.8,"Climb the hotel's spiral staircase to Ateljee Bar at the top of the city (70 m high). It is hard to say what the major attraction is: is it the iced Mojitos, the works of young artists or the magnificent views over Helsinki?"
Junk y Vegan,13377,Vegan and Vegetarian Restaurant,60.172207,24.9376,771,0.9744035303245829,2.0,7.8,
SalamaNation,13006,Beer Bar,60.167384,24.935229,315,0.996468058968059,,7.8,"We are SalamaNation, a bar that focuses on craft beer. We have 20 taps and good selection of cans & bottles. We will have also your favourite beer cocktails and of course wines."
Street Pride,13011,Gay Bar,60.16655028686842,24.930920898914337,473,0.9891617095564464,2.0,7.8,
Boothill,13010,Dive Bar,60.164733,24.933151,334,0.9926694038536144,2.0,7.8,
Bardot,13027,Bistro,60.168216,24.94765,573,0.9817260442260443,,7.7,
Ristorante Vaelsa,13025,Wine Bar,60.168402,24.953971,891,0.984304280356912,2.0,7.7,"Taverna Vaelsa, Helsinki - Mangia bene, vivi meglio! Syö hyvin, niin voit paremmin!. Sydän Italiassa, koti HelsingissäVaelsan keittiö yhdistää lähiruokaa ja klassisia italialaisia herkkuja modernilla otteella. Mangia bene, vivi meglio! Syö hyvin, niin voit paremmin, on Paolan motto..."
Boon Nam - Restaurant,13072,Asian Restaurant,60.1669,24.940899,203,0.9869067632225527,2.0,7.7,
Ravintola Merimakasiini,13338,Seafood Restaurant,60.160806,24.926646,850,0.9822190611664295,3.0,7.7,"Viihtyisä kala- ja äyriäisruokiin erikoistunut satamaravintola Hietalahdenrannassa!. Kaikki, jotka ovat menettäneet sydänmensä merelle ja merielämälle, nauttivat varmasti Merimakasiinin tunnelmasta."
Ravintola Lasipalatsi,13032,"Cafe, Coffee, and Tea House",60.170032,24.936409,546,0.9894688348635717,,7.7,
Ravintola Kannas,13065,Restaurant,60.163728,24.924669,816,0.994528320186215,2.0,7.6,
Woolshed Bar & Kitchen,13003,Bar,60.173562,24.939111,915,0.9968802534592008,2.0,7.6,"Bar, Huge sunny terrace, Australian steaks, Premium Burgers, Craft beers, Craft ciders, Wine, Sparkling, Authentic unique experience, Live music, Open till late"
Cafe Aalto,10000,Arts and Entertainment,60.167966,24.943665,389,0.9973409414198888,1.0,7.6,
Leijuva Lahna,13006,Beer Bar,60.166817,24.934565,302,0.9882726626147679,3.0,7.5,"Leijuva Lahna on klassinen, mutta samalla kepeä olutravintola. Ravintolassa on 74 asiakaspaikkaa, 18 henkilön kabinetti sekä kesäterassi. Lahnan tiskillä on vaikuttava 19 olut- ja siiderihanan rivistö. Olutvalikoima on painottunut belgialaisiin tuotteisiin."
Halikarnas,13030,Buffet,60.164972,24.926088,720,0.9906326781326781,2.0,7.4,
Bastard Burgers,13031,Burger Joint,60.169272,24.945236,556,0.9963144963144963,1.0,7.4,
Bryggeri Helsinki,13006,Beer Bar,60.168104,24.951737,764,0.9885151299624984,3.0,7.4,
Bierhaus München,13006,Beer Bar,60.173562,24.939111,918,0.9958053148842623,,7.3,
The Cock,13003,Bar,60.165521,24.949913,595,0.9903659640501746,3.0,7.3,"Eatery, rotisserie ja baari. Hyvää ruokaa ja juomaa aamusta pitkälle yöhön. Rotisseriessa paistuu The Cockin kananpoika. Menussa on aina sesongin kasvisruokia, tuoreita ostereita ja hyvä pihvi. Baarista cocktaileja, käsityöläisoluita ja talon omia limonadeja. Alkuviinejä saat alakerrasta."
Eerikin Pippuri,13145,Fast Food Restaurant,60.166621,24.933111,362,0.9941969481443166,2.0,7.3,Kebab
K-Market Lönkan Herkku,13039,Deli,60.164392,24.933567,322,0.9939706452864348,,7.3,
Café Ekberg,13034,Café,60.164759,24.937748,95,0.99589421957843,3.0,7.2,"Taitavat leipurimme, kondiittorimme ja kokkimme ovat hemmotelleet asiakkaitamme kotimaisilla ja kansainvälisillä herkuilla jo yli puolitoista vuosisataa. Aito ja lämminhenkinen asiakaspalvelu, laadukkaat raaka-aineet sekä ammattiylpeys ovat aina olleet perusarvojamme."
Teerenpeli Helsinki,13006,Beer Bar,60.170215,24.933477,621,0.9956275054959266,3.0,7.2,
Konttiravintola Morton,13031,Burger Joint,60.162805,24.922519,957,0.9922976205870943,1.0,7.2,"Breakfast: Tue-Fri from 8:00 to 11:00, Weekends from 8.00/9:00 to 14:00. Lunch: Tue-Fri 10:30 - 14:00"
